DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,89.06,3.86,39.24,12.01,-1.58,20.87,6.79,14.08,9.12,2.07,4.46,0.82,3.64,2.56,4.78,1.21,3.57
19810102,0.0,89.13,3.98,42.59,11.26,-1.16,18.7,6.75,11.94,8.36,1.6,3.12,0.55,2.57,1.93,3.13,0.59,2.53
19810103,3.86,89.11,4.85,49.95,11.83,1.49,18.37,7.14,11.23,10.05,1.7,3.09,0.4,2.69,2.16,3.41,0.44,2.98
19810104,5.28,89.07,5.63,61.95,10.82,3.62,17.61,5.84,11.77,9.76,2.01,4.03,0.36,3.67,2.65,4.22,0.45,3.78
19810105,3.05,89.07,5.81,65.28,10.48,4.1,16.39,6.01,10.37,9.2,1.75,2.56,0.46,2.1,2.29,4.05,0.64,3.4
19810106,1.77,88.93,5.36,65.49,9.21,2.81,14.46,5.95,8.51,7.74,1.7,3.15,0.52,2.62,2.15,3.22,0.75,2.47
19810107,0.05,88.97,4.98,65.09,8.24,1.95,14.04,4.15,9.89,7.43,1.59,2.15,0.38,1.77,2.07,3.11,0.4,2.71
19810108,0.04,89.09,4.14,54.86,8.07,-0.62,14.43,3.68,10.75,6.2,1.64,2.87,0.17,2.7,1.95,2.75,0.49,2.26
19810109,0.0,89.39,3.87,51.57,8.04,-1.47,15.23,3.44,11.79,6.15,1.74,3.25,0.59,2.65,2.06,3.24,0.53,2.72
19810110,0.0,89.53,3.66,46.36,8.79,-2.27,16.19,3.96,12.23,6.31,1.75,3.23,0.52,2.71,2.06,3.34,0.52,2.82
19810111,0.01,89.58,3.83,49.59,8.49,-1.73,15.73,3.84,11.89,6.32,1.98,3.72,0.01,3.71,2.49,4.21,0.11,4.1
19810112,1.48,89.69,4.41,61.88,7.33,0.14,14.38,3.06,11.32,6.23,1.82,3.3,0.22,3.08,2.39,3.75,0.42,3.33
19810113,0.18,89.62,4.02,55.85,7.47,-1.06,15.62,2.04,13.57,5.9,2.02,4.02,0.94,3.08,2.5,3.83,0.79,3.04
19810114,0.1,89.5,3.11,37.49,9.56,-4.28,18.37,4.05,14.32,6.63,1.83,3.56,0.27,3.28,2.16,3.48,0.39,3.09
19810115,0.0,89.61,3.22,36.6,10.44,-3.81,18.62,5.43,13.2,7.2,1.57,3.11,0.38,2.73,1.86,2.83,0.48,2.34
19810116,0.0,89.68,3.53,36.87,11.73,-2.63,19.59,6.81,12.78,8.17,1.75,3.51,0.29,3.22,2.05,3.22,0.22,3.0
19810117,0.11,89.66,4.21,40.28,13.05,-0.38,20.64,8.28,12.37,10.11,1.63,3.69,0.53,3.15,2.02,3.86,0.8,3.06
19810118,0.01,89.32,4.26,44.44,11.66,-0.14,18.37,6.29,12.08,9.26,1.96,3.84,0.44,3.4,2.36,3.81,0.57,3.24
19810119,0.0,89.21,4.25,48.16,10.42,-0.18,17.96,5.85,12.12,8.36,2.03,4.19,0.34,3.84,2.47,4.31,0.47,3.85
19810120,0.0,89.33,4.46,49.22,10.81,0.39,18.74,5.17,13.57,9.01,2.1,3.85,0.84,3.02,2.63,3.74,0.85,2.89
19810121,0.0,89.27,4.98,54.04,11.07,1.97,17.19,7.19,10.0,9.63,1.61,2.46,0.49,1.97,2.26,4.09,0.74,3.36
19810122,0.0,89.09,5.26,56.34,11.22,2.77,17.47,6.07,11.4,10.47,2.16,3.39,0.73,2.65,2.94,4.57,0.73,3.85
19810123,1.44,89.03,5.65,67.05,9.68,3.76,14.54,6.87,7.67,9.37,2.17,3.54,0.88,2.66,3.43,6.14,1.03,5.11
19810124,25.16,88.96,6.33,87.82,7.35,5.23,9.38,5.15,4.23,7.3,3.69,5.66,2.05,3.61,5.24,7.29,3.75,3.53
19810125,10.64,89.43,5.18,69.52,7.93,2.43,14.53,3.91,10.61,7.21,2.69,3.35,2.06,1.29,4.04,5.14,3.15,1.99
19810126,1.32,89.69,4.33,56.29,8.43,-0.12,15.91,2.5,13.42,6.86,2.04,2.6,1.31,1.3,2.65,3.92,1.84,2.09
19810127,0.0,89.58,4.06,46.01,10.45,-1.08,18.79,3.56,15.23,8.57,2.13,3.4,0.63,2.77,2.76,3.97,1.05,2.92
19810128,0.0,89.48,5.39,54.09,12.27,2.94,19.46,7.79,11.67,10.83,2.03,3.48,0.77,2.72,2.71,3.8,1.14,2.66
19810129,0.02,89.14,6.26,63.73,11.99,5.26,18.01,7.71,10.29,10.79,1.85,3.48,0.24,3.23,2.33,3.83,0.4,3.43
19810130,0.11,89.0,6.26,70.54,10.42,5.14,14.94,6.57,8.37,9.69,1.63,2.62,0.83,1.79,2.04,3.74,1.11,2.63
19810131,0.37,89.15,5.28,61.24,10.05,2.7,16.49,4.75,11.73,9.47,2.04,2.58,0.35,2.23,2.7,3.97,0.45,3.52
19810201,1.18,89.34,5.14,63.63,9.11,2.32,15.91,4.44,11.47,8.82,1.86,2.7,1.05,1.65,2.67,4.74,1.23,3.52
19810202,0.51,89.37,3.57,44.04,9.16,-2.78,17.12,3.23,13.89,7.32,2.21,4.05,0.8,3.26,2.67,3.89,0.85,3.04
19810203,0.32,89.41,4.05,45.3,10.62,-1.12,17.98,5.56,12.43,8.6,1.67,2.87,0.16,2.71,2.11,3.42,0.37,3.05
19810204,0.2,89.33,5.43,52.54,12.8,3.21,20.31,6.75,13.56,11.0,1.91,3.16,0.44,2.72,2.39,3.39,0.55,2.84
19810205,0.16,89.43,5.9,49.29,15.08,4.43,22.96,9.16,13.8,13.55,1.88,2.78,0.5,2.28,2.5,3.84,0.58,3.27
19810206,0.15,89.56,5.71,50.44,14.23,3.96,21.3,8.97,12.33,12.84,2.05,2.78,0.92,1.87,2.66,3.43,1.56,1.87
19810207,0.03,89.26,4.5,45.61,12.08,0.23,20.4,5.42,14.97,10.91,2.33,3.53,0.96,2.56,2.89,4.48,1.48,2.99
19810208,0.0,89.05,4.38,45.48,11.7,-0.07,18.91,7.09,11.82,10.33,2.22,4.15,0.52,3.63,2.62,4.09,0.66,3.43
19810209,0.54,89.1,4.83,55.7,10.13,1.47,16.37,5.67,10.7,9.1,2.16,3.61,0.7,2.91,2.79,3.88,0.99,2.89
19810210,0.27,89.19,4.24,47.62,10.54,-0.35,19.27,4.05,15.21,9.55,2.46,4.67,0.58,4.08,3.34,5.43,0.42,5.01
19810211,0.0,88.86,4.0,40.87,11.92,-1.17,20.1,5.72,14.38,9.98,2.12,4.66,0.28,4.38,2.52,4.85,0.18,4.67
19810212,0.0,88.85,4.83,45.15,13.24,1.47,21.52,6.95,14.57,11.4,2.1,4.73,0.21,4.52,2.57,5.11,0.21,4.89
19810213,0.0,88.97,4.83,43.66,13.78,1.51,21.83,7.91,13.91,11.71,2.01,4.0,0.25,3.75,2.49,4.17,0.32,3.85
19810214,0.03,89.06,4.42,37.91,14.61,0.23,22.71,8.11,14.6,12.42,2.3,3.76,0.67,3.09,2.89,4.11,0.91,3.2
19810215,0.1,89.04,4.85,42.0,14.46,1.48,22.69,7.69,15.01,12.84,2.47,3.82,1.41,2.41,3.2,4.05,1.43,2.62
19810216,0.0,89.17,4.36,37.33,14.65,-0.07,23.06,8.29,14.77,13.08,2.42,3.83,1.38,2.45,3.24,3.98,1.61,2.37
19810217,0.0,89.12,3.69,31.74,14.58,-2.33,23.79,8.15,15.64,12.38,2.74,5.33,1.49,3.85,3.66,6.14,2.48,3.67
19810218,0.0,88.97,3.57,29.43,15.23,-2.7,24.93,7.15,17.78,12.76,2.5,4.78,0.92,3.86,3.19,4.92,0.93,3.99
19810219,0.0,89.11,3.77,29.38,16.11,-1.99,24.62,9.74,14.87,13.15,2.16,4.27,0.89,3.38,2.56,4.33,0.88,3.45
19810220,0.0,89.13,3.94,29.41,16.82,-1.33,26.11,10.93,15.18,14.3,2.36,5.09,0.65,4.44,3.05,5.59,0.79,4.8
19810221,0.0,89.04,3.87,30.77,15.78,-1.58,25.03,8.47,16.56,13.67,2.49,4.64,1.12,3.52,3.15,4.92,1.62,3.3
