DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,67.76,2.18,48.18,-2.96,-12.27,5.98,-11.29,17.27,-6.37,2.37,4.1,0.29,3.82,2.36,4.03,0.58,3.46
19810102,0.0,67.74,2.26,48.65,-2.59,-12.04,4.72,-7.42,12.14,-6.58,1.96,3.96,0.19,3.76,1.91,3.36,0.21,3.15
19810103,0.89,67.6,3.03,71.14,-3.78,-8.48,1.27,-7.13,8.4,-5.2,1.87,4.66,0.28,4.38,1.86,4.29,0.33,3.97
19810104,0.57,67.5,3.04,74.58,-4.39,-8.59,2.3,-9.85,12.15,-4.77,1.82,4.9,0.13,4.77,1.81,4.3,0.17,4.14
19810105,1.99,67.48,3.25,86.65,-5.52,-7.75,-1.29,-9.73,8.44,-6.7,1.79,4.94,0.05,4.89,1.79,4.62,0.05,4.57
19810106,0.23,67.28,2.59,80.61,-7.54,-10.91,-2.07,-12.8,10.73,-8.48,2.36,5.09,1.14,3.95,2.42,4.6,1.1,3.5
19810107,0.37,67.24,2.76,85.12,-7.44,-10.05,-3.24,-11.39,8.15,-8.52,1.43,3.13,0.2,2.93,1.44,2.7,0.38,2.31
19810108,0.06,67.34,2.21,71.89,-8.12,-12.46,-1.44,-12.89,11.45,-9.89,2.19,4.44,0.26,4.17,2.08,3.73,0.31,3.42
19810109,0.0,67.62,2.03,65.43,-7.96,-13.25,0.01,-13.91,13.92,-9.68,2.35,4.37,0.4,3.97,2.2,3.57,0.37,3.2
19810110,0.0,67.8,1.82,57.15,-7.56,-14.2,0.14,-13.59,13.73,-9.93,2.29,4.01,0.57,3.44,2.2,3.41,0.63,2.78
19810111,0.0,67.84,1.82,60.53,-8.3,-14.55,-1.43,-13.99,12.55,-10.48,2.34,3.89,0.41,3.47,2.38,3.61,0.48,3.14
19810112,2.58,67.83,2.02,63.32,-7.56,-13.6,-1.66,-11.96,10.3,-9.26,1.66,2.24,0.46,1.78,1.61,2.25,0.68,1.57
19810113,1.42,67.86,1.87,55.86,-6.92,-14.65,1.54,-14.07,15.61,-9.94,2.25,3.67,0.56,3.11,2.24,3.64,0.77,2.87
19810114,0.02,67.98,1.66,43.85,-5.25,-15.32,4.19,-13.75,17.93,-9.21,2.5,4.21,0.54,3.67,2.44,4.06,0.66,3.41
19810115,0.0,68.13,2.1,46.76,-3.01,-12.57,5.35,-9.38,14.73,-6.93,2.26,3.38,0.57,2.81,2.14,2.85,0.66,2.2
19810116,0.0,68.31,2.48,50.56,-1.74,-10.54,6.63,-7.84,14.47,-5.57,2.22,3.68,0.08,3.59,2.14,3.22,0.08,3.14
19810117,0.45,68.29,2.83,56.84,-1.56,-9.12,5.09,-6.52,11.62,-3.64,2.14,4.04,0.52,3.52,2.2,3.64,0.64,3.0
19810118,0.13,67.88,2.78,59.47,-2.49,-9.2,4.0,-7.44,11.45,-4.18,2.07,3.92,0.34,3.58,2.07,3.32,0.43,2.89
19810119,0.0,67.64,2.58,61.73,-4.05,-10.47,3.36,-9.65,13.01,-6.15,2.19,4.18,0.87,3.31,2.15,3.61,1.06,2.55
19810120,0.0,67.83,2.35,53.27,-3.29,-11.68,5.31,-9.96,15.27,-6.1,2.4,4.72,0.21,4.51,2.32,4.07,0.28,3.79
19810121,0.0,67.7,2.98,74.21,-4.56,-8.7,-1.0,-7.04,6.05,-5.89,1.73,4.04,0.33,3.71,1.71,3.64,0.44,3.2
19810122,0.0,67.5,3.2,82.99,-5.13,-7.89,-0.56,-8.46,7.91,-5.3,1.62,4.55,0.14,4.42,1.61,4.1,0.22,3.88
19810123,0.72,67.45,3.27,88.77,-5.75,-7.61,-2.91,-7.45,4.55,-5.7,1.73,4.44,0.09,4.35,1.73,4.03,0.04,3.99
19810124,32.28,67.34,3.55,98.4,-6.05,-6.65,-3.17,-7.85,4.68,-6.24,3.45,8.93,1.0,7.94,4.1,9.65,1.44,8.21
19810125,12.92,67.72,2.64,92.9,-9.02,-10.4,-5.69,-13.59,7.9,-10.66,1.08,2.07,0.25,1.82,1.16,2.91,0.25,2.66
19810126,3.79,67.93,1.81,78.28,-11.59,-14.86,-3.16,-19.37,16.21,-17.08,2.11,3.31,0.13,3.18,2.0,3.16,0.16,3.01
19810127,0.0,67.98,2.08,67.76,-7.99,-13.24,0.59,-16.81,17.4,-13.34,2.49,3.58,1.23,2.35,2.47,3.56,1.5,2.06
19810128,0.0,67.99,3.35,79.24,-3.83,-7.51,2.07,-7.91,9.98,-7.18,1.91,4.36,0.16,4.2,1.97,4.09,0.23,3.86
19810129,0.01,67.65,3.8,94.74,-4.6,-6.02,0.83,-8.87,9.7,-7.15,1.95,4.85,0.33,4.52,2.05,4.61,0.38,4.23
19810130,0.04,67.44,3.08,99.13,-7.97,-9.32,-1.94,-14.42,12.47,-10.39,2.49,5.92,0.61,5.32,2.53,5.64,0.76,4.88
19810131,0.14,67.52,2.61,84.66,-8.05,-10.64,-2.63,-12.43,9.8,-10.51,1.78,4.29,0.29,3.99,1.82,3.92,0.36,3.56
19810201,1.79,67.62,2.53,87.47,-8.82,-11.37,-2.84,-17.75,14.92,-10.69,1.98,3.75,0.51,3.24,2.09,3.73,0.59,3.15
19810202,0.21,67.78,1.94,64.99,-8.38,-14.47,2.01,-18.2,20.21,-13.57,2.44,3.91,0.31,3.6,2.31,3.99,0.48,3.5
19810203,0.6,67.9,2.74,71.75,-5.17,-10.35,1.82,-11.37,13.19,-8.95,2.01,4.07,0.29,3.78,2.01,3.78,0.5,3.28
19810204,0.02,67.96,3.68,82.85,-3.17,-6.17,3.14,-8.19,11.34,-6.09,2.18,5.79,0.21,5.58,2.24,5.71,0.1,5.61
19810205,0.01,68.14,3.6,78.21,-2.66,-6.35,2.76,-6.75,9.51,-5.02,1.42,3.75,0.52,3.23,1.5,3.73,0.39,3.34
19810206,0.41,68.11,3.42,83.13,-4.14,-7.16,0.58,-10.52,11.1,-6.11,2.11,3.73,0.8,2.94,2.32,3.56,0.93,2.62
19810207,0.0,67.8,1.81,59.74,-8.22,-15.16,1.53,-18.47,20.0,-11.43,2.68,4.75,0.65,4.09,2.7,4.86,0.76,4.1
19810208,0.0,67.58,2.01,65.33,-8.05,-13.75,0.35,-15.03,15.38,-11.14,2.48,3.64,0.51,3.14,2.4,3.23,0.6,2.64
19810209,0.45,67.51,2.55,81.8,-7.89,-10.97,-2.87,-12.52,9.65,-9.35,2.25,3.8,0.45,3.35,2.25,3.53,0.54,2.99
19810210,0.0,67.64,1.97,62.25,-7.65,-14.32,2.23,-17.55,19.78,-10.29,2.81,5.39,1.02,4.37,2.85,4.96,1.21,3.74
19810211,0.0,67.55,2.6,63.48,-4.31,-11.14,6.67,-14.48,21.14,-7.99,2.85,4.2,1.2,3.0,2.87,3.94,1.39,2.55
19810212,0.0,67.61,3.15,67.58,-2.57,-8.42,6.1,-10.91,17.01,-6.24,2.79,4.75,1.45,3.29,2.82,4.39,1.66,2.72
19810213,0.0,67.71,2.85,63.36,-3.06,-9.64,5.62,-10.69,16.3,-7.28,2.67,4.92,0.98,3.94,2.69,4.63,1.1,3.53
19810214,0.0,67.77,2.52,61.15,-4.19,-10.8,3.19,-10.45,13.64,-8.15,2.57,5.23,0.86,4.37,2.7,5.19,1.05,4.14
19810215,0.0,67.78,2.37,63.3,-5.44,-11.83,3.3,-14.7,18.0,-8.16,2.64,4.18,0.69,3.5,2.75,4.61,0.86,3.75
19810216,0.0,67.88,2.09,52.87,-4.69,-13.12,3.98,-13.36,17.33,-8.96,2.23,3.92,0.65,3.28,2.21,3.56,0.75,2.81
19810217,0.0,67.87,1.91,43.67,-3.38,-14.22,5.22,-10.75,15.97,-8.88,2.59,4.55,0.98,3.57,2.61,4.36,1.02,3.34
19810218,0.0,67.87,2.25,52.37,-3.63,-12.56,7.19,-13.57,20.77,-7.66,2.89,4.22,0.93,3.29,2.9,4.19,1.15,3.04
19810219,0.0,67.99,2.33,48.46,-2.06,-11.93,7.15,-9.75,16.89,-6.93,2.74,4.81,1.12,3.69,2.68,4.42,1.34,3.08
19810220,0.0,68.01,2.54,49.9,-1.29,-10.56,7.07,-8.13,15.2,-5.56,2.59,4.75,1.1,3.66,2.71,4.56,1.25,3.31
19810221,0.0,67.89,2.4,53.15,-2.98,-11.55,6.71,-12.37,19.08,-6.53,2.94,4.46,0.73,3.73,2.92,4.27,0.86,3.41
19810222,0.0,67.87,2.52,50.04,-1.51,-10.76,7.11,-9.66,16.77,-5.25,2.55,4.37,0.39,3.98,2.49,3.92,0.46,3.45
19810223,0.0,68.0,3.25,56.98,0.23,-7.65,7.31,-4.39,11.69,-1.87,2.38,5.44,0.99,4.45,2.45,4.98,1.25,3.73
19810224,0.01,68.09,3.33,62.55,-0.68,-7.07,6.66,-6.8,13.46,-2.67,2.35,5.4,0.48,4.92,2.44,5.21,0.65,4.56
19810225,0.17,68.05,3.42,65.26,-0.9,-6.71,5.78,-6.47,12.25,-1.85,2.13,4.98,0.44,4.54,2.25,4.74,0.58,4.16
19810226,0.18,67.9,3.25,58.12,-0.06,-7.41,6.97,-7.22,14.19,-1.12,2.22,5.08,0.08,5.01,2.27,4.63,0.09,4.54
19810227,0.11,67.8,3.69,69.16,-0.73,-5.88,5.07,-4.5,9.57,-0.77,2.5,6.22,0.6,5.62,2.58,5.86,0.9,4.96
19810228,4.4,67.7,4.18,94.19,-3.23,-4.55,0.67,-6.4,7.06,-3.37,2.42,7.5,0.33,7.16,2.59,7.38,0.39,6.99
19810301,0.84,67.83,3.0,66.29,-2.93,-8.64,3.16,-8.07,11.23,-3.67,2.53,6.29,0.47,5.82,2.67,6.12,0.65,5.47
19810302,0.02,67.7,2.54,57.07,-3.17,-10.81,4.09,-9.04,13.13,-4.47,2.7,5.65,0.28,5.37,3.04,5.66,0.43,5.22
19810303,0.0,68.08,2.09,42.42,-1.77,-12.77,8.19,-12.64,20.84,-3.47,3.01,5.91,0.74,5.17,3.12,5.54,0.84,4.7
19810304,0.0,68.24,3.03,49.6,1.26,-8.29,9.77,-7.27,17.04,-0.33,2.33,3.89,0.8,3.09,2.27,3.25,0.92,2.34
19810305,0.0,68.25,3.9,58.71,2.41,-5.06,9.18,-2.72,11.9,1.61,2.29,5.08,0.8,4.28,2.26,4.52,0.99,3.53
19810306,0.88,68.25,4.52,69.33,2.14,-3.25,8.2,-1.66,9.86,2.72,2.97,5.79,1.09,4.69,3.03,5.5,1.36,4.14
19810307,0.13,68.23,4.22,74.12,0.24,-4.15,4.87,-3.95,8.82,0.93,2.86,6.13,0.8,5.33,3.26,6.27,1.23,5.04
19810308,0.0,67.9,3.47,60.88,0.19,-6.86,7.02,-6.34,13.36,0.28,2.27,6.08,0.38,5.71,2.28,5.43,0.46,4.98
19810309,0.0,67.87,3.39,63.37,-0.67,-6.77,4.2,-5.04,9.24,-0.5,2.0,4.82,0.33,4.49,1.95,4.27,0.38,3.89
19810310,0.53,67.86,3.53,69.92,-1.47,-6.42,4.03,-5.93,9.95,-0.93,2.84,6.79,0.6,6.19,2.86,6.52,0.58,5.93
19810311,0.35,67.86,3.13,60.42,-1.09,-7.96,4.95,-5.81,10.76,0.47,1.84,4.99,0.15,4.84,1.77,4.27,0.22,4.05
19810312,5.51,67.91,3.32,66.77,-1.64,-7.09,3.58,-5.61,9.19,-0.92,2.37,5.59,0.07,5.52,2.3,5.02,0.09,4.93
19810313,0.11,68.04,3.26,65.35,-1.59,-7.47,4.94,-8.09,13.03,-2.03,2.17,4.15,0.19,3.96,2.09,3.6,0.24,3.36
19810314,0.12,68.14,3.25,61.46,-0.78,-7.67,7.13,-9.15,16.27,-0.63,2.68,5.27,0.56,4.7,2.53,4.46,0.63,3.83
19810315,2.7,68.17,4.19,71.05,0.73,-4.14,6.66,-3.16,9.83,0.85,1.95,5.42,0.25,5.17,1.82,4.72,0.27,4.45
19810316,1.8,67.89,4.52,79.92,0.1,-3.51,5.66,-4.81,10.48,0.19,2.33,5.09,0.41,4.68,2.21,4.46,0.37,4.1
19810317,0.03,67.71,3.76,60.19,1.43,-6.05,9.77,-6.62,16.39,0.97,2.53,4.92,0.65,4.27,2.5,4.31,0.81,3.51
19810318,0.08,67.85,3.7,51.28,3.48,-6.1,11.14,-3.67,14.81,2.48,2.59,5.51,0.43,5.08,2.46,4.82,0.66,4.16
19810319,0.45,67.93,4.13,62.64,2.25,-4.51,8.29,-1.83,10.11,2.38,2.22,4.48,0.69,3.79,2.17,3.9,0.4,3.5
19810320,0.43,67.91,4.79,75.37,1.71,-2.62,7.11,-2.96,10.08,2.53,1.99,4.4,0.47,3.93,1.95,3.8,0.62,3.18
19810321,4.05,67.77,5.22,92.38,0.06,-1.55,2.71,-3.3,6.01,-0.1,3.24,7.71,0.47,7.23,3.42,7.81,0.54,7.27
19810322,0.0,67.6,3.4,61.23,-0.23,-6.99,5.52,-5.3,10.82,-0.57,2.37,5.48,0.38,5.11,2.28,5.03,0.46,4.58
19810323,0.88,67.48,2.94,53.63,-0.4,-8.78,4.59,-5.31,9.91,-0.75,1.42,2.33,0.43,1.9,1.37,2.53,0.06,2.47
19810324,0.0,67.66,2.95,50.69,0.43,-8.85,7.31,-6.48,13.79,0.66,2.55,4.14,0.48,3.66,2.47,3.39,0.58,2.81
19810325,0.41,67.76,4.02,70.39,0.21,-4.8,5.0,-3.4,8.4,1.04,1.91,3.99,0.42,3.57,1.82,3.51,0.42,3.08
19810326,1.48,67.67,3.98,68.74,0.37,-4.98,5.72,-3.6,9.33,0.55,2.08,4.82,0.68,4.14,2.02,4.36,0.57,3.79
19810327,0.0,67.63,3.29,50.79,1.95,-7.5,9.21,-5.53,14.74,1.53,2.47,4.65,0.56,4.09,2.34,4.11,0.67,3.44
19810328,0.0,67.84,3.68,50.78,3.55,-6.16,11.15,-3.62,14.77,3.31,2.5,5.49,0.49,5.0,2.4,4.86,0.67,4.19
19810329,0.01,67.98,4.54,59.71,4.26,-3.01,10.79,-0.82,11.61,4.81,2.54,5.69,0.75,4.94,2.46,5.03,0.98,4.06
19810330,15.44,67.94,5.82,80.33,3.55,0.06,8.77,0.11,8.67,4.24,3.14,7.74,0.67,7.07,3.33,7.78,0.8,6.97
19810331,5.74,67.65,5.38,81.54,2.18,-1.18,7.3,-2.4,9.71,2.82,2.73,6.19,0.19,6.0,2.77,5.88,0.24,5.64
19810401,14.86,67.6,4.64,72.75,1.71,-3.22,8.16,-4.02,12.18,1.17,2.46,5.61,0.34,5.28,2.46,5.1,0.43,4.66
19810402,0.09,67.89,3.7,57.19,1.98,-5.92,8.57,-4.3,12.88,0.62,2.99,5.78,1.13,4.66,3.14,5.62,1.46,4.16
19810403,0.0,67.89,4.0,61.99,1.94,-5.09,9.55,-7.51,17.06,1.56,3.12,5.6,0.65,4.95,3.24,5.35,0.94,4.41
19810404,1.63,67.76,4.54,68.11,2.36,-3.26,7.54,-2.96,10.51,2.38,2.61,6.0,0.4,5.6,2.76,5.97,0.55,5.42
19810405,0.7,67.62,3.34,51.56,1.94,-7.12,9.3,-5.73,15.04,1.53,2.93,6.53,0.81,5.72,2.96,6.12,0.89,5.23
19810406,0.0,67.72,3.12,47.65,2.1,-7.84,9.99,-6.99,16.98,1.99,3.02,5.9,0.77,5.13,2.95,5.24,0.95,4.29
19810407,0.0,67.86,3.19,42.7,4.0,-7.47,13.09,-5.69,18.78,3.84,3.15,6.25,0.25,6.0,3.14,5.85,0.39,5.46
19810408,0.0,67.96,3.71,45.74,5.16,-5.61,12.64,-2.13,14.77,4.93,2.93,6.69,0.46,6.23,2.96,6.2,0.71,5.49
19810409,0.0,67.88,3.74,43.2,6.09,-5.65,13.59,-0.06,13.65,5.59,2.8,6.56,0.53,6.03,2.89,6.17,0.75,5.41
19810410,0.0,67.91,3.44,37.1,7.11,-6.69,16.12,-1.1,17.23,6.41,2.81,5.71,0.75,4.97,2.9,5.46,0.95,4.51
19810411,0.0,67.9,4.04,43.95,6.96,-4.66,14.29,1.39,12.91,6.53,2.7,6.87,0.45,6.41,2.75,6.28,0.68,5.6
19810412,0.0,68.03,4.18,43.84,7.53,-4.25,15.7,0.65,15.05,7.46,2.51,5.08,0.43,4.66,2.5,4.37,0.54,3.83
19810413,0.0,68.09,4.74,49.55,7.57,-2.51,15.27,1.31,13.96,7.83,2.71,5.19,1.14,4.05,2.64,4.36,1.38,2.98
19810414,0.0,68.02,5.14,53.83,7.55,-1.52,15.33,1.62,13.7,7.97,2.86,6.29,0.7,5.59,2.69,5.35,0.89,4.46
19810415,0.06,68.05,5.76,60.91,7.4,-0.01,14.62,1.34,13.28,8.24,2.95,6.43,0.81,5.62,2.96,5.76,1.08,4.68
19810416,0.79,67.94,5.78,64.4,6.63,-0.06,12.86,0.94,11.92,7.52,3.38,6.62,0.83,5.79,3.71,6.72,1.14,5.58
19810417,1.92,67.68,4.72,61.25,4.39,-2.78,9.08,0.72,8.36,5.42,2.34,4.16,0.62,3.54,2.58,3.94,0.96,2.97
19810418,5.79,67.76,3.65,44.86,5.19,-6.42,10.62,1.05,9.57,4.69,2.02,3.25,1.29,1.96,2.32,3.18,1.56,1.62
19810419,0.0,68.07,2.52,29.18,6.13,-10.19,14.61,-2.67,17.28,4.79,2.85,6.13,0.64,5.49,3.37,6.74,0.8,5.94
19810420,0.0,68.16,3.13,32.45,7.74,-7.68,15.44,2.2,13.24,6.73,2.67,5.44,0.62,4.82,2.54,4.78,0.77,4.01
19810421,0.0,68.08,4.08,44.8,6.89,-4.51,14.3,0.38,13.93,7.31,3.05,6.14,1.02,5.12,3.11,5.64,1.32,4.32
19810422,0.31,68.05,4.43,49.65,6.57,-3.46,13.19,1.19,12.0,7.3,3.23,7.08,0.88,6.2,3.39,6.82,1.18,5.64
19810423,0.49,68.13,3.89,45.56,5.95,-5.04,12.24,0.33,11.91,6.68,2.71,6.09,0.55,5.54,2.72,5.52,0.7,4.82
19810424,0.0,68.23,3.24,37.66,6.09,-7.08,13.15,-0.38,13.53,6.5,2.53,5.8,0.3,5.5,2.41,5.04,0.29,4.75
19810425,0.0,68.23,3.67,42.37,6.2,-5.65,12.3,1.44,10.86,6.66,2.08,3.57,0.55,3.02,2.13,3.46,0.84,2.62
19810426,0.0,68.21,3.73,39.7,7.36,-5.47,14.69,1.45,13.24,7.9,2.58,5.45,0.92,4.53,2.48,4.63,1.15,3.48
19810427,0.0,68.22,3.99,41.32,7.77,-4.51,15.28,1.38,13.9,8.33,2.76,5.66,1.18,4.48,2.77,5.02,1.46,3.56
