DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,80.08,3.72,47.74,6.98,-3.81,13.89,2.39,11.5,3.62,1.95,4.1,0.74,3.35,2.0,3.62,0.81,2.81
19810102,0.0,80.15,3.88,49.53,7.07,-3.42,12.85,4.12,8.74,3.4,1.6,3.57,0.59,2.99,1.57,2.92,0.58,2.34
19810103,0.03,80.11,4.25,56.35,6.51,-2.09,11.72,2.94,8.78,4.06,1.69,3.85,0.51,3.34,1.73,3.23,0.69,2.54
19810104,0.04,80.01,4.29,62.21,5.18,-1.83,11.16,1.73,9.43,3.49,2.05,4.36,0.33,4.02,2.17,3.89,0.16,3.73
19810105,1.52,80.01,4.65,69.02,4.84,-0.81,9.38,1.73,7.65,3.3,1.7,3.78,0.56,3.22,1.89,3.62,0.71,2.9
19810106,1.42,79.89,4.36,67.61,4.21,-2.06,9.37,1.74,7.63,2.56,1.78,4.28,0.51,3.77,1.92,3.95,0.51,3.44
19810107,3.18,79.87,4.68,82.04,2.48,-0.85,5.83,0.05,5.79,1.57,1.3,2.68,0.22,2.47,1.37,2.29,0.28,2.02
19810108,0.84,79.96,3.68,63.36,2.74,-4.22,8.36,0.04,8.31,0.57,1.72,4.01,0.34,3.67,1.72,3.49,0.41,3.08
19810109,0.0,80.23,3.5,59.76,2.9,-4.77,8.55,-0.15,8.69,0.65,1.75,3.91,0.53,3.37,1.7,3.13,0.74,2.39
19810110,0.0,80.42,3.44,54.6,3.98,-5.02,9.61,0.97,8.64,1.24,1.54,3.55,0.22,3.33,1.53,2.86,0.36,2.5
19810111,0.0,80.51,3.19,53.01,3.33,-5.91,8.35,0.49,7.86,0.22,1.85,3.8,0.97,2.83,2.12,3.96,1.14,2.82
