DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,94.32,5.29,47.26,14.88,3.68,21.6,10.23,11.38,12.76,1.66,3.45,0.77,2.68,1.96,3.14,0.61,2.53
19810102,0.02,94.37,5.63,49.64,15.09,4.54,22.06,10.52,11.54,13.22,1.79,3.35,0.81,2.54,2.21,3.2,0.69,2.51
19810103,0.0,94.34,6.09,53.78,15.04,5.63,21.6,10.27,11.33,13.68,1.86,2.78,1.3,1.49,2.34,3.08,1.91,1.17
19810104,0.84,94.28,6.25,56.08,14.79,6.07,20.44,10.94,9.49,13.36,1.68,2.85,0.89,1.96,2.07,3.08,1.29,1.78
19810105,0.21,94.28,5.92,55.04,14.24,5.29,20.46,9.6,10.86,12.85,1.86,2.8,0.17,2.63,2.36,3.34,0.28,3.06
19810106,0.33,94.19,5.93,56.29,13.91,5.26,19.96,9.03,10.93,12.94,2.0,3.14,0.79,2.35,2.6,3.87,1.09,2.78
19810107,2.28,94.24,6.82,67.42,13.27,7.32,17.14,9.99,7.15,12.87,1.67,2.73,0.84,1.89,2.21,4.46,1.21,3.25
19810108,1.88,94.35,5.87,60.63,12.62,5.13,18.78,8.9,9.87,11.52,1.72,3.23,0.56,2.67,2.13,3.37,0.76,2.61
19810109,1.79,94.67,5.06,53.47,12.36,3.09,18.35,8.44,9.91,10.62,1.47,2.87,0.47,2.4,1.69,2.54,0.63,1.91
19810110,0.0,94.82,4.78,48.21,13.09,2.3,20.25,7.3,12.95,11.11,1.46,2.58,0.06,2.52,1.78,2.52,0.21,2.31
19810111,0.03,94.91,5.09,53.59,12.43,3.06,18.13,8.87,9.26,10.44,1.39,2.19,0.41,1.77,1.99,3.1,0.53,2.57
19810112,0.03,95.04,6.62,70.62,12.24,6.95,16.37,9.9,6.47,12.08,1.23,2.56,0.51,2.05,1.64,2.73,0.92,1.8
19810113,0.33,94.86,7.08,74.95,12.34,7.88,17.89,9.25,8.64,11.7,1.47,2.93,0.35,2.57,1.86,2.91,0.56,2.35
19810114,0.0,94.73,6.35,59.74,14.13,6.21,21.41,9.08,12.33,12.88,1.86,3.84,1.06,2.79,2.42,3.68,1.08,2.6
19810115,0.0,94.83,4.73,42.24,14.96,2.1,22.71,10.13,12.59,12.8,1.97,3.79,1.14,2.65,2.65,3.82,1.47,2.35
19810116,0.0,94.92,4.61,37.94,16.26,1.71,23.91,10.93,12.98,13.4,1.66,3.17,0.82,2.36,2.13,2.89,0.94,1.96
19810117,0.0,94.84,4.78,37.73,16.88,2.25,24.54,12.46,12.08,14.19,1.64,3.02,0.67,2.34,2.01,3.3,0.51,2.79
19810118,0.03,94.55,4.69,39.59,15.8,2.0,22.88,10.95,11.93,13.69,1.63,3.45,0.64,2.81,2.04,3.62,0.61,3.01
19810119,0.9,94.42,5.0,44.23,15.03,2.92,20.15,10.94,9.21,13.21,1.59,3.46,0.38,3.07,1.9,3.43,0.53,2.9
19810120,0.0,94.55,4.98,44.77,14.82,2.89,21.69,9.78,11.91,13.09,1.77,2.98,0.61,2.37,2.06,2.72,0.88,1.84
19810121,0.0,94.52,5.19,46.51,14.85,3.44,21.65,9.92,11.72,13.11,1.85,3.53,1.01,2.51,2.26,3.59,0.94,2.65
19810122,0.0,94.34,5.4,50.02,14.32,4.01,20.55,9.3,11.25,13.06,2.15,3.23,1.11,2.12,2.67,3.25,1.58,1.67
19810123,0.11,94.32,5.56,49.77,14.83,4.38,20.92,9.92,10.99,13.12,1.9,3.36,0.44,2.92,2.4,3.66,0.58,3.07
19810124,3.64,94.58,6.27,63.76,12.91,6.03,20.2,9.53,10.67,12.17,2.8,4.78,1.0,3.78,3.97,5.82,1.31,4.51
19810125,3.52,94.77,7.03,74.98,12.21,7.72,18.39,8.57,9.82,12.21,2.0,4.06,0.93,3.13,2.5,5.7,1.32,4.38
19810126,0.0,94.87,5.8,53.62,14.41,4.7,21.66,9.14,12.52,13.07,1.93,3.47,0.55,2.92,2.51,3.41,0.64,2.77
19810127,0.01,94.77,5.23,47.23,14.77,3.42,21.95,10.14,11.82,13.16,2.18,4.45,0.56,3.89,2.84,4.88,0.72,4.16
19810128,0.02,94.71,4.82,43.59,14.74,2.36,22.54,9.67,12.87,13.22,1.85,3.57,0.46,3.11,2.45,3.92,0.5,3.41
19810129,0.0,94.38,5.38,46.98,15.22,3.88,22.01,10.59,11.42,13.95,1.76,3.74,0.52,3.22,2.12,3.91,0.45,3.46
19810130,0.0,94.27,6.34,54.62,15.42,6.23,21.32,10.21,11.11,14.73,1.9,3.39,0.19,3.2,2.34,3.46,0.2,3.26
19810131,0.22,94.45,6.38,57.02,14.88,6.39,20.5,10.31,10.19,14.43,2.07,3.2,0.23,2.97,2.94,4.87,0.31,4.56
19810201,0.27,94.52,7.15,63.93,14.86,7.9,20.99,10.44,10.54,14.56,2.21,4.08,0.08,3.99,2.74,4.64,0.07,4.57
19810202,0.47,94.55,6.34,58.87,14.3,6.04,21.53,9.9,11.63,13.53,2.21,4.85,0.26,4.59,2.83,5.12,0.32,4.79
19810203,0.65,94.61,5.3,50.08,14.04,3.72,21.43,9.38,12.05,13.14,2.0,4.67,0.37,4.3,2.6,4.79,0.61,4.18
19810204,0.0,94.52,5.12,46.26,14.72,3.23,22.67,8.51,14.15,13.68,1.67,4.18,0.18,4.0,1.96,4.33,0.28,4.05
19810205,0.0,94.58,5.42,45.32,15.93,4.03,24.01,9.49,14.52,14.59,2.08,4.9,0.17,4.74,2.48,5.25,0.21,5.04
19810206,0.0,94.62,5.99,46.35,17.17,5.41,25.63,11.45,14.18,16.12,2.66,5.49,0.77,4.73,3.73,6.25,0.73,5.52
19810207,0.01,94.34,5.94,43.74,17.91,5.3,25.96,12.91,13.05,16.66,3.46,7.1,0.11,6.99,4.88,8.17,0.3,7.87
19810208,0.01,94.27,5.15,40.52,16.84,3.22,24.48,12.22,12.26,15.58,2.4,4.83,0.97,3.86,3.14,5.0,1.28,3.72
19810209,0.09,94.4,4.33,35.71,16.14,0.85,23.75,10.3,13.45,14.88,2.29,3.23,0.67,2.56,2.86,3.62,0.98,2.63
19810210,3.88,94.32,6.07,59.83,13.35,5.12,19.83,9.94,9.88,12.34,1.98,6.02,0.33,5.69,2.43,6.34,0.44,5.9
19810211,0.01,94.11,5.89,56.24,13.79,4.93,21.6,8.07,13.54,13.4,2.21,4.92,0.16,4.76,2.77,4.99,0.2,4.8
19810212,0.07,94.14,4.81,42.2,15.13,2.33,21.91,10.22,11.69,13.85,1.94,4.39,0.34,4.05,2.21,4.07,0.52,3.55
19810213,0.0,94.18,4.93,41.47,15.77,2.68,22.78,9.86,12.93,14.58,1.87,3.56,0.24,3.32,2.24,3.14,0.32,2.82
19810214,0.0,94.19,5.23,42.23,16.43,3.53,23.86,10.22,13.63,15.23,2.1,4.1,0.88,3.21,2.59,4.37,1.08,3.29
19810215,0.0,94.06,5.03,37.89,17.5,2.93,26.12,11.07,15.05,16.15,2.68,5.59,1.15,4.44,3.47,6.19,1.1,5.09
19810216,1.29,94.16,5.09,37.07,18.05,3.06,26.91,11.43,15.47,16.64,2.86,6.14,1.4,4.75,3.94,7.21,1.09,6.12
19810217,2.66,94.19,4.66,34.89,17.63,1.77,25.78,12.22,13.56,16.01,2.73,5.63,1.23,4.4,3.61,6.24,1.29,4.95
19810218,0.0,94.12,4.5,33.68,17.62,1.34,25.53,11.6,13.93,15.75,1.83,4.44,0.28,4.17,2.22,4.7,0.33,4.37
19810219,0.0,94.28,4.7,35.37,17.55,1.99,25.56,11.61,13.95,16.22,1.98,3.6,0.24,3.36,2.42,3.51,0.27,3.24
19810220,0.1,94.27,4.89,36.2,17.83,2.54,26.05,11.6,14.45,16.59,2.01,3.77,0.72,3.05,2.47,3.82,1.07,2.74
19810221,0.21,94.19,4.75,34.35,18.18,2.12,26.42,11.61,14.81,16.54,2.2,4.77,0.84,3.93,2.66,5.03,1.12,3.91
19810222,0.18,94.18,4.48,31.69,18.52,1.3,26.51,12.81,13.7,16.59,2.34,5.19,0.54,4.65,2.78,5.33,0.71,4.62
19810223,0.0,94.34,4.46,30.42,19.13,1.29,26.76,12.42,14.34,17.31,2.13,3.71,0.73,2.98,2.5,3.4,1.04,2.36
19810224,0.0,94.32,4.78,31.38,19.76,2.26,27.63,12.85,14.78,18.01,2.25,4.89,0.74,4.16,2.7,5.31,0.8,4.51
19810225,0.0,94.25,5.28,33.28,20.37,3.6,28.54,13.78,14.76,18.84,2.86,6.48,1.13,5.35,3.6,7.27,1.19,6.08
19810226,0.0,94.14,5.19,33.0,20.24,3.34,28.4,14.38,14.03,18.93,2.95,5.84,1.6,4.25,4.0,6.71,1.32,5.39
19810227,0.22,94.1,4.96,31.34,20.32,2.64,28.2,15.51,12.69,18.97,3.41,7.34,1.17,6.17,4.74,8.57,1.49,7.08
19810228,0.18,94.08,5.58,33.17,21.32,4.37,30.03,15.58,14.45,20.58,3.97,9.39,0.82,8.57,5.61,11.03,1.32,9.71
19810301,0.24,94.15,5.38,33.17,20.74,3.89,29.12,14.59,14.53,20.04,4.05,7.69,1.64,6.05,5.77,9.03,2.64,6.39
19810302,0.06,94.1,4.87,31.86,19.75,2.37,27.96,13.98,13.98,19.26,4.4,7.87,2.23,5.64,6.24,8.99,3.66,5.33
19810303,0.03,94.4,4.23,27.8,19.75,0.5,28.35,13.47,14.88,18.57,2.49,5.62,0.68,4.93,3.08,5.69,0.86,4.83
19810304,0.02,94.67,3.94,25.2,20.23,-0.33,27.79,13.79,14.01,18.82,2.22,3.82,0.81,3.01,2.54,3.45,1.1,2.35
19810305,0.01,94.64,4.38,27.41,20.58,1.09,28.09,14.16,13.94,19.49,2.23,3.63,0.45,3.17,2.76,4.03,0.53,3.5
19810306,0.0,94.62,4.87,28.77,21.5,2.55,28.96,14.91,14.05,20.22,2.08,3.43,0.31,3.13,2.52,3.49,0.33,3.16
19810307,0.17,94.47,5.81,32.24,22.5,5.0,30.43,16.71,13.72,22.19,2.94,6.27,0.36,5.91,4.1,7.33,0.35,6.98
19810308,0.02,94.11,5.3,28.93,22.72,3.52,31.3,15.97,15.33,22.57,3.81,7.63,1.11,6.52,5.57,8.78,1.59,7.19
19810309,0.31,94.23,4.25,24.18,22.05,0.55,30.19,16.24,13.95,21.76,3.07,6.48,0.56,5.92,4.25,7.43,0.9,6.54
19810310,0.01,94.32,4.2,25.57,20.98,0.44,28.97,14.67,14.3,21.06,2.59,5.35,0.52,4.84,3.19,5.8,0.4,5.4
19810311,0.39,94.29,4.33,25.24,21.69,0.92,29.47,14.6,14.87,21.44,2.45,4.16,0.19,3.97,2.97,4.3,0.27,4.03
19810312,0.41,94.42,4.56,27.65,21.04,1.64,27.6,15.47,12.13,21.03,2.42,3.97,1.13,2.84,3.17,4.36,1.37,2.98
19810313,1.6,94.47,5.23,30.6,21.64,3.53,29.04,15.04,14.0,21.69,2.38,4.01,0.88,3.13,2.96,4.12,1.4,2.72
19810314,1.55,94.54,6.43,36.87,21.98,6.45,28.68,15.77,12.9,22.3,2.41,4.55,0.83,3.72,2.92,4.55,1.15,3.4
19810315,0.01,94.6,7.06,40.1,22.14,7.88,27.09,17.66,9.43,21.92,1.54,2.96,0.22,2.73,1.75,3.02,0.22,2.81
19810316,1.98,94.33,7.41,47.63,20.06,8.54,25.39,15.79,9.6,20.2,2.4,4.82,0.4,4.41,3.27,5.53,0.71,4.82
19810317,0.71,93.87,7.49,48.36,19.91,8.63,27.33,13.89,13.44,20.35,3.75,7.41,1.17,6.24,4.92,8.21,1.98,6.23
19810318,0.49,93.87,6.16,34.42,22.28,5.72,30.6,15.41,15.19,22.03,2.81,5.89,0.87,5.02,3.56,6.25,1.01,5.24
19810319,0.01,94.03,5.98,30.39,23.89,5.41,31.17,17.27,13.89,23.56,1.98,3.86,0.45,3.41,2.24,3.68,0.64,3.04
19810320,0.73,94.02,6.58,32.71,24.24,6.69,31.41,17.56,13.85,24.76,2.18,3.79,1.16,2.63,2.71,4.07,0.97,3.1
19810321,0.85,93.96,7.92,39.16,24.31,9.42,30.49,19.9,10.59,24.86,2.93,5.89,0.57,5.32,3.96,6.54,0.79,5.75
19810322,0.3,93.64,6.55,33.92,23.49,6.38,31.31,17.63,13.68,23.79,4.6,8.65,1.87,6.78,6.31,9.86,3.45,6.4
19810323,0.25,93.56,4.23,23.08,22.64,0.43,30.84,16.11,14.73,22.46,3.69,7.89,1.0,6.9,5.05,8.95,1.37,7.59
19810324,0.14,93.83,4.42,23.29,23.26,1.16,31.64,15.39,16.26,23.08,3.53,6.94,1.47,5.47,4.46,7.72,2.32,5.39
19810325,0.59,94.06,5.94,32.89,22.47,4.8,30.19,15.74,14.44,23.38,3.59,5.12,1.22,3.9,4.77,5.93,2.13,3.81
19810326,6.16,94.01,8.25,51.53,20.46,9.96,26.06,16.25,9.81,21.32,1.89,4.17,0.41,3.76,2.23,4.19,0.63,3.55
19810327,3.57,93.86,8.69,57.86,19.4,10.83,24.78,15.0,9.78,20.14,2.14,3.47,1.05,2.42,2.89,3.74,1.22,2.53
19810328,0.2,94.03,8.52,50.74,21.24,10.49,28.05,15.16,12.89,22.44,2.72,4.52,1.18,3.34,3.42,4.31,1.77,2.54
19810329,0.22,94.19,7.8,43.41,22.39,9.31,29.3,16.02,13.28,23.29,2.35,3.82,0.5,3.32,2.89,4.55,0.68,3.87
19810330,0.77,94.11,8.62,46.24,22.97,10.71,29.24,17.11,12.14,23.65,2.6,4.53,0.61,3.92,3.29,4.56,0.8,3.76
19810331,5.33,93.78,9.44,48.36,23.68,12.06,30.62,18.02,12.6,24.51,2.56,5.17,0.32,4.86,3.38,5.62,0.6,5.02
19810401,14.54,93.64,9.22,51.97,22.07,11.64,27.57,16.61,10.97,22.23,2.52,4.8,1.16,3.64,3.18,5.11,1.58,3.53
19810402,2.4,93.91,6.64,34.3,23.59,6.76,30.71,16.54,14.16,22.78,2.11,4.47,0.18,4.29,2.41,4.58,0.19,4.4
19810403,0.63,93.84,5.82,30.04,23.6,4.92,30.74,16.23,14.51,23.05,2.36,3.77,0.7,3.07,2.84,4.18,1.12,3.06
19810404,0.0,93.6,6.14,30.15,24.38,5.6,33.1,16.28,16.83,24.32,3.46,6.89,1.73,5.16,4.59,8.2,1.4,6.81
19810405,0.0,93.42,5.17,23.95,25.33,3.05,33.95,18.48,15.47,24.8,3.99,7.42,2.02,5.39,5.51,8.62,2.6,6.02
19810406,0.0,93.64,4.32,21.89,23.86,0.64,32.08,17.44,14.63,23.51,2.76,4.32,0.98,3.33,3.64,5.42,1.26,4.16
19810407,0.0,93.75,4.5,22.55,24.09,1.28,31.92,16.69,15.23,23.6,2.25,3.67,0.45,3.21,2.67,4.33,0.59,3.74
19810408,0.0,93.88,5.02,25.92,23.59,2.78,31.55,16.29,15.26,23.57,2.71,4.05,0.87,3.18,3.4,4.84,1.21,3.63
19810409,0.56,93.78,5.71,29.35,23.66,4.58,31.38,16.87,14.51,24.03,2.76,4.48,1.18,3.31,3.67,4.88,1.32,3.56
19810410,0.35,93.64,6.2,29.61,24.85,5.7,33.7,16.86,16.83,25.39,3.04,4.76,1.48,3.27,3.96,5.16,1.36,3.8
19810411,5.27,93.76,7.54,35.95,24.89,8.51,32.55,18.26,14.3,25.08,2.93,4.08,1.43,2.65,3.9,5.3,2.1,3.2
19810412,2.85,93.92,9.96,51.7,23.47,12.72,29.16,17.7,11.46,23.93,4.47,7.56,2.29,5.26,5.87,8.25,3.55,4.7
19810413,0.08,94.05,9.57,46.51,24.59,12.33,31.62,17.88,13.74,25.62,2.73,4.58,1.44,3.15,3.45,4.71,2.21,2.5
19810414,0.22,93.93,9.04,40.38,26.0,11.4,33.54,19.29,14.25,26.83,2.21,3.97,0.98,2.98,2.76,3.88,2.0,1.88
19810415,0.6,93.98,11.41,52.5,25.48,14.87,31.54,20.22,11.32,27.02,3.26,5.13,1.76,3.37,4.21,5.33,3.16,2.17
19810416,13.74,93.78,13.05,61.19,25.11,17.02,31.13,20.34,10.79,26.44,2.49,4.47,1.08,3.39,3.1,4.56,1.66,2.9
19810417,2.87,93.57,11.87,57.68,24.49,15.44,31.13,18.54,12.59,26.26,2.33,3.26,1.19,2.07,3.01,4.77,1.77,3.0
19810418,1.86,93.73,12.21,62.12,23.75,15.82,28.91,19.48,9.43,24.24,3.01,3.89,1.79,2.1,3.95,4.94,2.17,2.77
19810419,3.49,94.04,11.11,62.29,22.2,14.32,27.4,18.12,9.27,22.59,3.16,6.17,1.4,4.77,4.07,6.77,2.53,4.23
19810420,0.31,94.11,9.72,49.99,23.65,12.43,31.0,17.45,13.55,25.05,2.53,4.32,0.95,3.37,3.12,4.08,1.72,2.36
19810421,0.08,93.99,10.18,49.85,24.45,13.19,30.92,18.37,12.55,25.74,2.03,4.07,0.65,3.43,2.24,3.65,0.95,2.7
19810422,0.0,93.9,9.82,45.01,25.55,12.71,31.78,19.32,12.46,26.43,2.37,4.44,0.65,3.79,2.87,4.31,0.96,3.35
19810423,0.03,94.0,9.78,43.41,26.12,12.6,32.63,18.85,13.78,27.1,2.29,3.59,0.27,3.32,2.76,4.2,0.32,3.88
19810424,0.13,94.09,8.36,35.26,27.01,10.11,34.73,19.65,15.08,27.35,2.72,4.54,1.4,3.14,3.45,4.8,2.14,2.66
19810425,0.22,94.13,5.94,24.95,27.12,5.05,34.53,19.55,14.98,26.59,2.09,3.55,0.33,3.22,2.39,3.55,0.53,3.02
19810426,5.24,94.08,8.34,37.12,26.1,9.88,33.49,18.3,15.19,26.24,2.6,4.03,0.5,3.54,3.26,5.06,0.66,4.4
19810427,2.39,94.07,10.54,46.33,26.28,13.65,32.14,19.72,12.43,27.04,2.19,3.47,0.5,2.97,2.74,4.1,0.62,3.48
19810428,0.6,94.02,11.8,52.07,26.19,15.5,31.93,20.65,11.28,27.48,2.9,4.54,1.29,3.26,3.7,4.76,2.17,2.58
19810429,1.91,93.88,11.65,50.56,26.45,15.25,33.26,20.29,12.96,27.9,2.52,3.36,1.14,2.22,3.13,3.95,1.77,2.17
19810430,11.28,93.98,11.83,52.17,26.19,15.46,31.97,20.16,11.81,26.71,2.33,4.19,0.06,4.13,2.92,4.43,0.11,4.33
19810501,10.71,93.99,10.15,42.38,27.15,13.02,33.33,19.87,13.46,27.5,2.01,3.47,0.16,3.31,2.44,3.86,0.26,3.6
19810502,4.37,93.99,9.91,42.61,26.64,12.75,33.32,20.07,13.25,27.05,3.06,3.89,1.05,2.83,4.14,6.52,1.31,5.21
19810503,5.52,94.15,12.76,60.21,25.07,16.7,29.99,20.87,9.12,26.15,2.87,4.39,1.43,2.96,3.84,5.72,2.54,3.18
19810504,0.51,94.09,12.94,55.85,26.57,16.95,32.77,20.74,12.03,27.92,2.71,4.97,1.03,3.93,3.41,5.03,1.91,3.11
19810505,0.9,94.02,13.32,56.82,26.75,17.42,31.54,22.11,9.43,27.7,1.69,3.42,0.42,3.0,2.14,3.65,0.66,2.99
19810506,0.83,94.01,13.24,58.15,26.25,17.33,30.31,22.15,8.15,26.95,2.17,4.11,0.22,3.89,2.79,4.48,0.26,4.21
19810507,3.7,93.94,13.11,58.46,25.98,17.12,31.15,21.89,9.26,27.11,1.98,3.83,0.32,3.51,2.4,3.92,0.48,3.44
19810508,0.29,93.89,12.97,57.73,26.01,16.96,31.05,21.22,9.83,27.46,1.86,3.08,0.68,2.4,2.28,2.89,1.38,1.51
19810509,1.7,93.71,13.24,55.56,26.97,17.22,32.75,21.93,10.82,28.48,2.08,3.66,0.23,3.42,2.46,3.62,0.41,3.21
19810510,12.07,93.58,14.33,61.68,26.5,18.45,31.06,21.78,9.28,27.44,1.81,3.6,0.57,3.03,2.23,3.75,0.98,2.77
19810511,26.03,93.54,12.69,51.42,27.55,16.46,33.42,21.7,11.72,28.09,1.86,3.92,0.4,3.52,2.19,4.11,0.28,3.83
19810512,48.18,93.42,12.47,51.28,27.28,16.13,32.2,22.58,9.62,27.43,1.97,4.01,0.48,3.53,2.45,4.21,0.71,3.5
19810513,24.06,93.35,13.7,57.78,26.81,17.58,31.95,20.93,11.03,26.78,1.9,2.95,0.94,2.01,2.41,2.98,1.6,1.37
19810514,1.44,93.54,13.66,57.77,26.8,17.66,32.17,21.4,10.77,27.24,1.94,2.98,0.75,2.22,2.51,3.35,1.12,2.23
19810515,11.31,93.33,15.32,68.67,25.77,19.42,30.13,21.14,8.99,26.4,2.94,4.49,1.63,2.87,4.01,4.84,2.09,2.75
19810516,11.87,93.33,15.66,69.9,25.83,19.76,30.86,20.88,9.98,26.59,2.46,3.15,0.75,2.4,3.23,5.31,1.33,3.99
19810517,0.82,93.34,14.48,62.78,26.34,18.5,31.25,21.16,10.08,26.88,2.12,3.17,0.46,2.72,2.7,4.43,0.48,3.95
19810518,0.5,93.5,15.07,69.76,25.25,19.19,30.16,21.56,8.6,26.2,3.41,4.84,1.8,3.04,4.35,5.27,2.79,2.49
19810519,0.12,93.47,14.45,63.25,26.2,18.58,31.8,20.67,11.12,27.31,2.73,4.16,1.3,2.86,3.49,4.98,2.13,2.85
19810520,0.26,93.44,15.02,59.63,27.86,19.22,33.56,22.25,11.31,28.93,2.46,3.47,1.71,1.76,3.3,4.07,2.4,1.67
19810521,14.96,93.57,16.03,66.98,26.99,20.18,31.17,22.36,8.81,27.61,2.4,3.55,1.01,2.55,3.12,4.14,1.62,2.51
