DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.01,92.94,5.89,55.58,13.8,4.88,20.23,9.59,10.64,11.58,1.9,3.61,0.1,3.51,2.36,3.61,0.18,3.43
19810102,0.06,92.98,6.51,59.22,14.35,6.19,20.69,10.25,10.43,12.18,1.7,3.08,0.62,2.46,2.1,3.11,0.91,2.2
19810103,0.0,92.97,6.97,64.2,14.16,7.24,20.35,9.54,10.8,12.72,1.77,2.72,1.08,1.64,2.25,2.79,1.7,1.09
19810104,1.48,92.89,6.78,64.12,13.74,6.87,18.4,10.36,8.04,12.15,1.31,2.61,0.07,2.54,1.59,2.55,0.11,2.44
19810105,0.35,92.89,6.27,62.6,12.9,5.76,18.52,8.37,10.15,11.47,1.71,2.59,0.21,2.38,2.23,3.51,0.3,3.21
19810106,0.13,92.82,6.23,64.0,12.46,5.63,18.19,8.47,9.73,11.42,1.82,2.58,0.44,2.14,2.51,4.1,0.66,3.44
19810107,3.53,92.86,6.56,70.84,11.71,6.38,15.73,8.95,6.79,10.9,1.39,2.57,0.5,2.06,2.0,4.4,0.37,4.03
19810108,2.49,92.95,5.88,62.94,11.87,4.71,17.87,8.28,9.59,10.41,1.72,3.23,0.52,2.71,2.14,3.31,0.74,2.57
19810109,2.51,93.27,5.32,60.23,11.08,3.46,17.01,6.7,10.31,9.22,1.56,2.74,0.39,2.35,1.83,2.54,0.59,1.95
19810110,0.0,93.41,5.09,53.31,12.29,2.82,19.23,7.26,11.97,9.96,1.57,2.72,0.55,2.18,1.96,2.58,0.71,1.87
19810111,0.01,93.5,5.02,53.5,12.04,2.6,18.06,8.3,9.76,9.99,1.58,2.61,0.3,2.31,2.29,4.31,0.43,3.89
19810112,0.03,93.64,6.7,74.28,11.44,6.87,15.46,9.31,6.15,10.86,1.46,2.43,0.29,2.14,2.2,4.33,0.34,3.99
19810113,0.05,93.45,6.8,70.68,12.39,6.85,18.39,9.55,8.84,11.48,1.71,3.79,0.4,3.39,2.28,3.81,0.57,3.24
19810114,0.0,93.3,6.7,63.27,13.83,6.61,20.33,9.64,10.69,12.55,1.57,3.88,0.19,3.68,1.92,3.87,0.36,3.51
19810115,0.0,93.4,5.43,48.71,14.64,3.46,22.41,9.22,13.2,12.34,1.66,3.44,0.32,3.13,2.09,3.6,0.22,3.39
19810116,0.0,93.52,5.17,43.93,15.53,2.83,22.52,10.21,12.31,12.46,1.53,3.13,0.27,2.86,1.81,2.99,0.27,2.72
19810117,0.0,93.46,5.38,43.68,16.22,3.51,23.07,11.8,11.27,13.0,1.46,2.99,0.35,2.64,1.72,3.2,0.5,2.7
19810118,0.0,93.18,5.34,47.31,14.8,3.42,21.87,9.6,12.28,12.39,1.73,3.27,0.73,2.54,2.15,3.69,0.96,2.73
19810119,0.37,93.04,5.4,52.23,13.42,3.69,18.23,9.7,8.53,11.49,1.63,2.73,0.71,2.02,2.02,2.74,0.96,1.78
19810120,0.0,93.14,5.2,49.66,13.63,3.13,20.14,8.95,11.2,11.47,1.75,3.2,0.66,2.55,2.06,2.97,0.95,2.03
19810121,0.0,93.12,5.39,50.29,14.0,3.63,20.53,9.55,10.98,11.77,1.75,3.03,0.63,2.4,2.16,3.28,0.86,2.42
19810122,0.0,92.97,5.63,54.85,13.31,4.28,19.23,9.05,10.18,11.67,2.05,3.36,1.05,2.31,2.59,3.47,1.52,1.96
19810123,0.0,92.94,5.55,52.21,13.83,4.09,19.98,9.39,10.59,11.96,1.88,3.4,0.27,3.13,2.4,3.83,0.23,3.6
19810124,0.66,93.21,6.17,62.96,12.63,5.46,20.22,8.87,11.36,11.9,2.45,3.98,0.57,3.41,3.58,5.36,0.64,4.72
19810125,4.11,93.38,6.82,74.27,11.67,7.0,17.57,8.15,9.42,11.51,1.76,3.7,0.71,2.99,2.3,5.36,0.93,4.43
19810126,0.0,93.47,5.54,52.88,13.7,3.74,20.69,9.01,11.68,11.9,1.76,3.44,0.47,2.97,2.24,3.53,0.61,2.91
19810127,0.04,93.36,5.3,50.24,13.81,3.3,20.8,9.35,11.46,12.0,1.95,3.92,0.87,3.05,2.48,4.24,1.0,3.24
19810128,0.12,93.28,5.14,49.13,13.66,2.93,21.16,7.82,13.34,12.04,1.57,2.91,0.78,2.13,1.98,3.18,0.68,2.5
19810129,0.0,93.0,5.33,50.05,13.88,3.51,20.47,9.17,11.29,12.32,1.82,3.23,0.14,3.08,2.22,3.21,0.29,2.92
19810130,0.0,92.9,6.33,57.9,14.27,5.86,20.2,9.44,10.75,13.49,1.8,3.1,0.24,2.86,2.29,3.3,0.3,3.01
19810131,0.02,93.07,6.35,58.77,14.11,5.96,20.38,9.23,11.16,13.66,2.06,3.25,0.76,2.49,2.92,4.82,1.19,3.62
19810201,0.12,93.15,7.12,69.23,13.35,7.55,19.7,8.39,11.31,13.22,2.08,4.21,0.29,3.92,2.81,5.0,0.35,4.65
19810202,0.18,93.13,6.22,59.43,13.61,5.37,20.81,9.38,11.43,12.52,2.14,4.67,0.02,4.65,2.87,5.15,0.09,5.06
19810203,1.79,93.2,5.42,52.05,13.55,3.72,20.65,9.3,11.35,12.16,1.89,4.39,0.49,3.91,2.42,4.68,0.79,3.89
19810204,0.0,93.12,5.4,51.3,13.72,3.67,21.44,7.84,13.6,12.51,1.7,3.32,0.54,2.78,2.05,3.24,1.03,2.21
19810205,0.0,93.22,5.8,51.65,14.73,4.61,22.43,9.2,13.23,13.21,1.89,4.04,0.36,3.69,2.31,4.26,0.7,3.56
19810206,0.0,93.27,6.23,50.9,16.07,5.64,24.01,10.39,13.62,14.63,2.16,4.54,0.4,4.14,2.87,5.14,0.34,4.81
19810207,0.01,92.96,6.13,49.34,16.25,5.5,24.33,10.16,14.16,15.27,3.2,6.13,1.05,5.09,4.73,7.57,1.03,6.54
19810208,0.02,92.88,5.17,41.66,16.24,3.01,23.9,11.4,12.5,14.61,2.4,4.61,0.79,3.81,3.17,5.01,1.13,3.88
19810209,0.01,93.04,4.49,39.57,14.88,0.91,22.69,9.0,13.69,13.78,2.29,2.75,1.61,1.14,3.04,3.97,2.27,1.69
19810210,6.23,92.93,6.11,63.49,12.32,4.76,19.05,9.09,9.96,11.04,1.74,6.36,0.31,6.04,2.26,6.91,0.37,6.54
19810211,0.08,92.67,5.96,59.49,12.88,4.76,20.48,6.91,13.57,12.3,2.42,5.27,0.71,4.56,3.08,5.53,1.1,4.43
19810212,0.13,92.73,4.97,46.78,13.8,2.48,20.67,8.98,11.69,12.33,1.91,4.35,0.13,4.22,2.23,4.27,0.14,4.13
19810213,0.0,92.78,5.2,46.92,14.45,3.12,21.52,9.16,12.36,13.05,1.9,4.03,0.47,3.56,2.27,3.79,0.76,3.03
19810214,0.0,92.8,5.56,47.64,15.26,4.07,22.5,10.03,12.47,13.78,2.01,4.03,0.43,3.59,2.48,4.32,0.46,3.86
19810215,0.0,92.69,5.32,42.65,16.29,3.41,24.19,10.26,13.93,14.67,2.05,3.86,0.43,3.43,2.54,4.22,0.55,3.68
19810216,0.0,92.82,5.39,42.01,16.76,3.58,25.07,10.29,14.78,15.29,2.19,4.12,0.67,3.45,2.85,4.71,1.19,3.52
19810217,7.29,92.83,5.44,43.8,16.24,3.59,24.54,10.21,14.33,14.8,2.56,4.87,1.23,3.65,3.55,5.46,1.43,4.03
19810218,0.0,92.76,4.76,37.36,16.65,1.89,24.53,10.61,13.92,14.88,1.93,3.7,0.45,3.25,2.39,3.87,0.67,3.2
19810219,0.0,92.92,5.15,41.75,16.16,2.96,24.12,10.5,13.62,14.97,2.16,3.24,0.85,2.39,2.84,3.96,1.52,2.44
19810220,0.0,92.92,5.34,41.35,16.86,3.4,24.92,11.1,13.82,15.34,1.77,3.45,0.25,3.2,2.16,3.63,0.21,3.42
19810221,0.38,92.84,5.27,40.1,17.13,3.13,25.18,11.09,14.09,15.31,1.91,4.05,0.61,3.44,2.29,4.21,0.9,3.31
19810222,0.67,92.8,4.8,35.91,17.4,1.92,25.68,11.38,14.3,15.42,2.36,5.09,0.52,4.57,2.88,5.39,0.37,5.01
19810223,0.01,92.98,4.77,35.07,17.71,1.93,25.29,10.77,14.52,15.81,2.16,3.75,0.63,3.11,2.63,3.62,0.8,2.82
19810224,0.0,92.96,5.05,35.0,18.63,2.7,26.38,12.75,13.64,16.58,2.09,4.51,0.5,4.01,2.53,4.89,0.39,4.51
19810225,0.0,92.9,5.5,37.98,18.69,3.88,26.71,12.51,14.19,17.23,2.41,4.79,0.42,4.37,3.12,5.52,0.55,4.97
19810226,0.0,92.79,5.6,37.66,19.08,4.09,26.91,13.6,13.31,17.53,2.49,4.74,1.51,3.23,3.41,5.53,1.17,4.36
19810227,0.26,92.73,4.96,32.86,19.31,2.4,27.22,14.12,13.1,17.72,3.15,6.2,0.77,5.43,4.39,7.39,0.81,6.58
19810228,0.64,92.7,5.6,36.18,19.7,4.14,28.17,14.14,14.03,18.6,3.7,8.49,0.66,7.83,5.42,10.46,0.79,9.68
19810301,0.64,92.77,5.5,35.84,19.59,3.9,28.13,13.6,14.53,18.53,3.85,6.97,1.63,5.34,5.55,8.47,2.46,6.01
19810302,0.22,92.73,4.93,33.8,18.79,2.28,27.16,13.26,13.9,17.73,3.91,6.91,1.6,5.31,5.6,8.13,2.44,5.69
19810303,0.16,92.99,4.37,29.92,18.83,0.59,27.41,12.25,15.16,17.27,2.47,5.38,0.99,4.39,3.14,5.63,1.41,4.22
19810304,0.04,93.3,4.36,30.26,18.68,0.67,26.26,12.91,13.35,17.09,2.28,3.82,1.03,2.79,2.76,3.64,1.61,2.02
19810305,0.05,93.27,5.14,34.4,19.25,2.95,26.58,13.7,12.88,17.75,2.07,3.61,0.76,2.84,2.55,3.67,1.23,2.45
19810306,0.0,93.27,5.63,35.7,20.11,4.27,27.11,14.48,12.63,18.46,1.89,3.35,0.38,2.97,2.27,3.17,0.56,2.61
19810307,0.24,93.13,6.35,38.62,20.76,5.95,28.24,15.66,12.58,19.95,2.25,4.53,0.27,4.26,2.96,5.28,0.42,4.86
19810308,0.08,92.76,5.9,35.38,20.92,4.78,29.48,14.46,15.02,20.27,2.93,6.04,1.43,4.61,4.2,7.31,1.29,6.02
19810309,0.05,92.86,4.64,28.35,20.66,1.48,28.44,14.66,13.79,19.69,2.93,5.55,0.59,4.96,4.09,6.51,0.42,6.09
19810310,0.02,92.97,4.64,31.06,19.19,1.54,27.02,13.03,13.99,18.9,2.52,4.69,0.36,4.33,3.23,5.24,0.18,5.06
19810311,1.28,92.96,5.06,32.79,19.73,2.7,27.12,12.97,14.15,18.87,2.22,3.56,0.21,3.35,2.86,4.63,0.29,4.34
19810312,0.11,93.06,5.23,33.63,19.86,3.13,26.71,14.02,12.7,19.31,2.32,3.89,0.96,2.93,2.97,4.37,1.38,2.98
19810313,0.33,93.12,5.33,33.66,20.15,3.51,27.45,13.13,14.31,19.76,2.27,3.63,0.37,3.26,2.82,3.81,0.6,3.21
19810314,3.63,93.18,7.08,45.06,20.04,7.45,26.69,14.32,12.37,19.87,2.17,3.83,0.18,3.65,2.74,4.12,0.13,3.99
19810315,0.13,93.25,7.8,49.51,20.07,8.96,25.46,15.83,9.63,19.86,1.7,2.89,0.44,2.46,2.04,2.83,0.55,2.28
19810316,2.2,92.95,7.91,55.36,18.46,9.23,23.77,14.41,9.36,18.5,2.27,4.13,0.21,3.93,3.26,4.85,0.21,4.64
19810317,0.65,92.48,7.44,50.26,18.93,8.26,26.27,13.53,12.74,18.9,3.39,6.99,1.04,5.96,4.53,8.07,1.6,6.47
19810318,1.32,92.49,6.29,37.35,21.04,5.6,29.36,14.02,15.34,20.31,2.52,5.53,0.49,5.05,3.15,5.85,0.46,5.39
19810319,0.0,92.68,6.2,34.37,22.21,5.57,29.41,15.03,14.38,21.37,1.96,3.74,0.37,3.37,2.22,3.52,0.48,3.04
19810320,0.07,92.67,6.69,35.43,22.96,6.67,30.27,16.82,13.45,22.66,2.09,3.73,0.99,2.75,2.55,3.69,0.97,2.72
19810321,0.48,92.62,7.7,42.29,22.34,8.77,27.84,18.25,9.58,21.97,2.42,4.65,0.97,3.68,3.25,5.38,1.01,4.37
19810322,0.97,92.26,6.71,36.4,22.48,6.6,30.53,16.65,13.88,22.15,4.11,7.68,1.65,6.03,5.66,9.11,2.66,6.45
19810323,1.16,92.2,4.54,26.48,21.29,1.0,29.73,14.64,15.1,20.58,3.57,7.48,1.13,6.35,4.97,8.97,1.52,7.45
19810324,0.18,92.47,4.49,25.44,21.81,1.05,30.33,14.19,16.14,21.01,3.49,6.46,1.61,4.85,4.53,7.47,2.39,5.08
19810325,0.92,92.75,6.33,39.47,20.28,5.38,27.93,14.08,13.85,20.78,3.24,4.92,0.8,4.12,4.35,5.85,1.54,4.31
19810326,0.97,92.66,7.45,50.35,18.97,8.15,25.07,15.16,9.91,19.83,2.02,4.1,0.89,3.22,2.43,3.87,1.4,2.48
19810327,7.2,92.51,8.57,63.78,17.38,10.26,21.77,13.85,7.92,17.66,1.58,2.85,0.24,2.6,2.23,3.44,0.38,3.06
19810328,0.31,92.68,8.59,56.98,19.26,10.16,26.13,13.3,12.83,19.83,2.4,4.18,1.02,3.17,3.13,3.95,1.6,2.36
19810329,0.82,92.83,8.2,49.11,20.94,9.73,27.68,15.04,12.64,21.53,2.28,3.99,0.45,3.53,2.87,4.43,0.66,3.77
19810330,0.29,92.77,8.95,51.1,21.71,10.99,27.65,16.27,11.38,21.95,2.47,4.36,0.74,3.63,3.14,4.32,1.08,3.24
19810331,2.88,92.44,9.48,51.25,22.53,11.84,29.73,17.0,12.73,23.43,2.34,5.32,0.21,5.1,3.2,6.06,0.48,5.57
