DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,55.8,1.32,45.61,-11.25,-18.75,-3.47,-18.46,14.99,-13.14,2.25,3.52,1.38,2.14,2.69,4.09,1.64,2.44
19810102,0.0,55.78,1.26,40.54,-10.36,-19.38,-3.28,-15.48,12.19,-13.26,2.39,5.25,1.25,4.01,2.77,5.78,1.42,4.36
19810103,0.0,55.61,1.44,56.7,-12.88,-18.04,-5.92,-17.28,11.37,-14.28,3.51,7.98,1.48,6.49,4.03,8.24,1.83,6.4
19810104,0.09,55.42,1.37,60.2,-14.34,-18.72,-8.5,-19.14,10.65,-14.73,2.68,4.94,1.04,3.89,3.27,5.23,1.27,3.96
19810105,0.02,55.38,1.45,64.35,-14.41,-18.29,-8.61,-18.42,9.81,-15.51,3.24,7.26,1.07,6.19,3.7,7.39,1.3,6.08
19810106,0.04,55.25,1.24,60.38,-15.59,-19.71,-7.88,-22.07,14.19,-15.18,4.23,9.52,1.28,8.24,5.02,10.11,1.64,8.46
19810107,0.26,55.1,1.41,69.54,-15.8,-18.52,-11.86,-19.69,7.84,-15.48,4.21,8.6,1.36,7.24,4.89,8.8,1.85,6.95
19810108,0.6,55.24,0.99,52.56,-16.6,-21.64,-7.69,-22.51,14.82,-17.35,3.09,7.69,0.84,6.85,3.5,7.89,0.82,7.07
19810109,0.01,55.47,0.7,35.49,-16.01,-24.48,-8.62,-22.3,13.68,-18.4,2.04,4.55,0.39,4.16,2.35,5.03,0.52,4.52
19810110,0.0,55.73,0.68,30.81,-14.68,-24.18,-6.83,-20.63,13.8,-17.98,2.61,6.45,0.54,5.91,2.98,6.68,0.86,5.82
19810111,0.0,55.82,0.92,42.37,-14.76,-22.5,-9.83,-18.34,8.52,-17.49,2.59,5.6,0.73,4.87,3.2,6.0,1.08,4.92
19810112,0.0,55.75,1.66,65.51,-12.93,-16.71,-7.23,-16.73,9.5,-12.58,3.85,8.47,1.59,6.88,4.81,8.73,2.45,6.28
19810113,0.41,55.68,1.39,62.0,-14.41,-18.48,-10.37,-18.04,7.67,-14.08,2.09,3.26,0.42,2.84,2.58,3.42,0.39,3.04
19810114,0.0,55.9,1.11,47.22,-13.81,-20.23,-6.95,-19.7,12.75,-14.68,2.36,4.34,1.46,2.88,2.86,4.66,2.19,2.47
19810115,0.0,56.19,0.93,35.08,-12.22,-21.74,-3.49,-21.13,17.64,-14.54,1.71,3.48,0.33,3.14,1.77,3.17,0.42,2.74
19810116,0.0,56.4,1.13,34.41,-9.56,-19.99,-1.59,-17.15,15.56,-12.94,2.02,3.98,0.82,3.15,2.22,4.3,0.85,3.45
19810117,0.03,56.39,1.15,33.43,-8.91,-19.68,-1.19,-13.85,12.66,-12.56,2.79,6.86,1.17,5.69,3.19,7.38,1.28,6.1
