FID,id_punto,agno,temp_min_anual,geom
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cd8,40986,1932,-9.3,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cd9,40986,1933,-9.85,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cda,40986,1934,-9.6,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cdb,40986,1935,-9.66,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cdc,40986,1936,-10.13,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cdd,40986,1937,-9.7,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cde,40986,1938,-9.6,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cdf,40986,1939,-9.59,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce0,40986,1940,-9.74,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce1,40986,1941,-8.75,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce2,40986,1942,-9.2,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce3,40986,1943,-9.15,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce4,40986,1944,-9.37,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce5,40986,1945,-9.6,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce6,40986,1946,-8.96,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce7,40986,1947,-8.86,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce8,40986,1948,-9.26,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ce9,40986,1949,-9.29,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cea,40986,1950,-9.57,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ceb,40986,1951,-9.15,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cec,40986,1952,-9.32,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1ced,40986,1953,-8.86,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cee,40986,1954,-9.17,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cef,40986,1955,-9.01,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf0,40986,1956,-8.88,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf1,40986,1957,-9.25,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf2,40986,1958,-8.6,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf3,40986,1959,-9.23,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf4,40986,1960,-9.29,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf5,40986,1961,-8.82,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf6,40986,1962,-9.13,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf7,40986,1963,-9.33,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf8,40986,1964,-9.08,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cf9,40986,1965,-9.82,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cfa,40986,1966,-9.8,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cfb,40986,1967,-10.13,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cfc,40986,1968,-9.9,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cfd,40986,1969,-9.23,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cfe,40986,1970,-9.44,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1cff,40986,1971,-9.89,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d00,40986,1972,-9.91,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d01,40986,1973,-9.53,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d02,40986,1974,-9.8,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d03,40986,1975,-10.14,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d04,40986,1976,-9.84,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d05,40986,1977,-9.6,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d06,40986,1978,-9.75,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d07,40986,1979,-9.4,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d08,40986,1980,-9.08,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d09,40986,1981,-9.47,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d0a,40986,1982,-9.4,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d0b,40986,1983,-9.91,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d0c,40986,1984,-9.29,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d0d,40986,1985,-9.1,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d0e,40986,1986,-9.9,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d0f,40986,1987,-9.19,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d10,40986,1988,-8.8,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d11,40986,1989,-9.53,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d12,40986,1990,-8.85,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d13,40986,1991,-9.5,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d14,40986,1992,-9.59,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d15,40986,1993,-9.09,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d16,40986,1994,-8.74,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d17,40986,1995,-8.94,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d18,40986,1996,-8.84,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d19,40986,1997,-9.26,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d1a,40986,1998,-8.43,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d1b,40986,1999,-7.9,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d1c,40986,2000,-8.29,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d1d,40986,2001,-8.17,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d1e,40986,2002,-8.21,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d1f,40986,2003,-8.56,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d20,40986,2004,-8.17,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d21,40986,2005,-8.48,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d22,40986,2006,-7.86,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d23,40986,2007,-8.26,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d24,40986,2008,-8.18,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d25,40986,2009,-8.2,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d26,40986,2010,-7.97,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d27,40986,2011,-8.4,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d28,40986,2012,-8.24,POINT (9211687.863143386 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d29,40987,1901,-10.29,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d2a,40987,1902,-10.22,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d2b,40987,1903,-10.32,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d2c,40987,1904,-10.45,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d2d,40987,1905,-11.16,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d2e,40987,1906,-10.44,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d2f,40987,1907,-10.66,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d30,40987,1908,-10.08,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d31,40987,1909,-9.96,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d32,40987,1910,-10.71,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d33,40987,1911,-10.72,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d34,40987,1912,-10.91,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d35,40987,1913,-11.23,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d36,40987,1914,-10.97,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d37,40987,1915,-10.2,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d38,40987,1916,-10.29,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d39,40987,1917,-11.35,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d3a,40987,1918,-10.79,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d3b,40987,1919,-11.09,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d3c,40987,1920,-10.82,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d3d,40987,1921,-10.72,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d3e,40987,1922,-10.38,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d3f,40987,1923,-10.22,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d40,40987,1924,-10.19,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d41,40987,1925,-10.86,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d42,40987,1926,-10.91,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d43,40987,1927,-10.85,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d44,40987,1928,-10.29,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d45,40987,1929,-10.52,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d46,40987,1930,-10.72,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d47,40987,1931,-10.32,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d48,40987,1932,-10.24,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d49,40987,1933,-10.73,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d4a,40987,1934,-10.49,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d4b,40987,1935,-10.44,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d4c,40987,1936,-10.9,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d4d,40987,1937,-10.44,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d4e,40987,1938,-10.45,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d4f,40987,1939,-10.45,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d50,40987,1940,-10.55,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d51,40987,1941,-9.63,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d52,40987,1942,-10.09,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d53,40987,1943,-10.07,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d54,40987,1944,-10.22,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d55,40987,1945,-10.45,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d56,40987,1946,-9.8,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d57,40987,1947,-9.73,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d58,40987,1948,-10.09,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d59,40987,1949,-10.19,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d5a,40987,1950,-10.45,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d5b,40987,1951,-10.05,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d5c,40987,1952,-10.25,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d5d,40987,1953,-9.83,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d5e,40987,1954,-10.05,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d5f,40987,1955,-9.86,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d60,40987,1956,-9.7,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d61,40987,1957,-10.12,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d62,40987,1958,-9.5,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d63,40987,1959,-10.21,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d64,40987,1960,-10.25,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d65,40987,1961,-9.61,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d66,40987,1962,-10,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d67,40987,1963,-10.2,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d68,40987,1964,-9.96,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d69,40987,1965,-10.75,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d6a,40987,1966,-10.83,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d6b,40987,1967,-11.09,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d6c,40987,1968,-10.77,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d6d,40987,1969,-10.05,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d6e,40987,1970,-10.29,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d6f,40987,1971,-10.72,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d70,40987,1972,-10.85,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d71,40987,1973,-10.4,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d72,40987,1974,-10.72,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d73,40987,1975,-11.08,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d74,40987,1976,-10.76,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d75,40987,1977,-10.43,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d76,40987,1978,-10.69,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d77,40987,1979,-10.37,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d78,40987,1980,-9.96,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d79,40987,1981,-10.29,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d7a,40987,1982,-10.3,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d7b,40987,1983,-10.78,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d7c,40987,1984,-10.14,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d7d,40987,1985,-9.96,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d7e,40987,1986,-10.74,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d7f,40987,1987,-10.21,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d80,40987,1988,-9.68,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d81,40987,1989,-10.3,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d82,40987,1990,-9.53,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d83,40987,1991,-10.23,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d84,40987,1992,-10.3,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d85,40987,1993,-9.79,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d86,40987,1994,-9.62,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d87,40987,1995,-9.79,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d88,40987,1996,-9.73,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d89,40987,1997,-10.05,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d8a,40987,1998,-9.23,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d8b,40987,1999,-8.76,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d8c,40987,2000,-9.1,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d8d,40987,2001,-9.01,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d8e,40987,2002,-9.08,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d8f,40987,2003,-9.37,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d90,40987,2004,-9.05,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d91,40987,2005,-9.27,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d92,40987,2006,-8.71,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d93,40987,2007,-9.07,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d94,40987,2008,-9,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d95,40987,2009,-9.13,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d96,40987,2010,-8.87,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d97,40987,2011,-9.25,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d98,40987,2012,-9.09,POINT (9267347.608540025 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d99,40988,1901,-11.33,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d9a,40988,1902,-11.31,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d9b,40988,1903,-11.35,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d9c,40988,1904,-11.5,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d9d,40988,1905,-12.15,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d9e,40988,1906,-11.49,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1d9f,40988,1907,-11.7,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da0,40988,1908,-11.14,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da1,40988,1909,-11,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da2,40988,1910,-11.75,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da3,40988,1911,-11.77,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da4,40988,1912,-11.92,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da5,40988,1913,-12.24,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da6,40988,1914,-11.96,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da7,40988,1915,-11.25,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da8,40988,1916,-11.35,POINT (9323007.353936663 3407504.076175717)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_1da9,40988,1917,-12.35,POINT (9323007.353936663 3407504.076175717)
