DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,61.21,1.95,54.47,-7.4,-14.54,0.88,-14.45,15.33,-9.21,2.17,3.99,1.08,2.92,2.39,3.64,1.6,2.04
19810102,0.0,61.21,1.76,47.71,-6.96,-16.01,0.19,-12.44,12.64,-9.7,2.03,3.6,0.93,2.67,2.13,3.42,1.11,2.31
19810103,0.0,61.05,2.15,62.04,-7.81,-14.11,-2.47,-10.98,8.52,-9.58,2.22,5.74,0.3,5.44,2.23,5.26,0.4,4.86
19810104,0.0,60.9,2.17,69.53,-9.18,-13.84,-3.59,-12.69,9.1,-9.65,1.35,3.55,0.22,3.32,1.62,3.77,0.32,3.45
19810105,0.46,60.86,2.31,76.24,-9.58,-13.15,-5.21,-12.77,7.56,-10.33,2.39,5.5,0.62,4.88,2.62,5.26,0.9,4.36
19810106,0.25,60.7,1.93,69.88,-10.8,-15.52,-4.92,-14.85,9.93,-11.56,3.03,6.75,0.76,5.99,3.16,6.42,0.97,5.45
19810107,1.99,60.58,2.15,83.37,-11.69,-14.18,-8.71,-15.09,6.38,-11.59,2.51,4.29,0.8,3.5,2.57,3.76,1.13,2.64
19810108,0.45,60.71,1.68,68.23,-12.2,-16.9,-5.17,-17.21,12.04,-13.55,2.18,5.42,0.13,5.3,2.08,4.78,0.02,4.77
19810109,0.01,60.96,1.66,66.73,-12.06,-16.97,-4.52,-18.74,14.21,-13.4,1.86,3.5,0.22,3.28,1.83,2.88,0.22,2.66
19810110,0.0,61.19,1.59,57.75,-10.71,-17.08,-3.9,-15.18,11.28,-13.25,1.89,4.95,0.16,4.78,1.77,4.25,0.23,4.03
19810111,0.0,61.26,1.07,41.54,-11.57,-20.49,-6.85,-14.65,7.8,-14.96,1.98,5.78,0.08,5.7,2.1,5.59,0.31,5.28
19810112,0.62,61.2,1.83,68.68,-11.13,-15.66,-6.09,-14.41,8.33,-12.61,2.5,6.41,0.78,5.63,2.68,6.09,1.12,4.97
19810113,5.56,61.16,2.12,74.5,-10.29,-14.16,-5.55,-13.95,8.4,-11.38,1.26,2.6,0.14,2.47,1.69,2.94,0.3,2.64
19810114,0.01,61.37,1.4,52.35,-11.07,-18.43,-2.36,-18.92,16.56,-14.29,2.53,4.15,1.18,2.97,2.68,3.79,1.58,2.21
19810115,0.0,61.59,1.64,53.15,-9.21,-16.7,0.34,-17.96,18.31,-12.41,2.45,3.82,0.54,3.28,2.36,3.67,0.7,2.97
19810116,0.0,61.8,1.82,49.56,-6.89,-15.15,1.92,-15.11,17.03,-10.91,2.3,3.47,0.86,2.61,2.28,3.34,0.95,2.39
19810117,1.28,61.78,1.85,45.35,-5.53,-14.84,1.32,-9.45,10.77,-10.63,1.76,5.19,0.14,5.05,1.65,4.84,0.05,4.79
19810118,0.9,61.36,2.09,54.8,-6.53,-13.57,-0.89,-9.97,9.07,-8.23,1.66,4.66,0.3,4.36,1.54,4.09,0.32,3.78
19810119,0.01,61.01,2.38,68.77,-7.85,-12.44,-3.29,-12.35,9.05,-8.75,1.39,2.84,0.14,2.7,1.66,2.94,0.16,2.78
19810120,0.0,61.25,1.9,58.25,-8.57,-15.26,0.11,-15.85,15.96,-11.35,2.14,3.34,0.7,2.65,2.22,2.91,0.92,1.99
19810121,0.0,61.13,2.19,70.13,-9.14,-13.69,-3.49,-12.48,9.0,-11.28,2.29,5.25,0.73,4.52,2.37,5.02,0.86,4.17
19810122,0.01,60.89,2.39,84.62,-10.47,-12.8,-5.71,-13.46,7.75,-11.53,2.12,5.9,0.33,5.57,2.23,5.53,0.34,5.19
19810123,0.1,60.88,2.32,83.15,-10.62,-13.0,-4.99,-14.15,9.15,-11.4,2.44,6.35,0.42,5.92,2.57,5.94,0.79,5.16
19810124,7.52,60.91,2.34,87.85,-11.18,-12.78,-8.09,-14.04,5.94,-11.95,3.05,5.93,0.43,5.5,3.41,5.84,0.78,5.07
19810125,14.79,61.08,2.01,79.9,-11.87,-14.66,-7.49,-18.52,11.03,-14.18,2.97,5.49,0.23,5.26,3.49,5.42,0.55,4.87
19810126,2.6,61.29,1.46,72.63,-14.6,-18.23,-5.73,-21.74,16.01,-21.13,1.78,4.14,0.4,3.74,1.71,3.85,0.44,3.41
19810127,0.0,61.32,1.61,75.55,-13.91,-18.13,-3.19,-21.69,18.49,-18.26,2.94,3.78,1.62,2.16,3.08,4.13,1.68,2.45
19810128,0.0,61.41,2.24,77.25,-10.04,-13.84,-1.27,-18.52,17.25,-14.2,2.36,4.16,0.72,3.44,2.31,3.86,0.72,3.14
19810129,0.0,61.09,2.52,86.36,-10.01,-12.37,-2.25,-15.42,13.16,-12.84,2.58,5.55,1.19,4.36,2.7,5.31,1.45,3.86
19810130,0.0,60.89,2.35,90.16,-11.45,-13.84,-5.35,-16.11,10.76,-15.5,2.5,5.71,0.77,4.94,2.66,5.35,1.09,4.26
19810131,0.08,60.96,1.87,84.17,-13.45,-16.31,-6.61,-19.18,12.57,-16.47,2.28,6.0,0.04,5.96,2.36,5.69,0.12,5.57
19810201,0.12,61.02,1.92,87.02,-13.49,-15.71,-6.87,-20.07,13.2,-15.57,3.01,5.96,0.86,5.09,3.26,5.67,1.21,4.46
19810202,0.08,61.18,1.54,67.43,-13.04,-18.63,-1.98,-22.42,20.44,-16.86,2.76,3.92,1.26,2.66,2.79,3.81,1.43,2.39
19810203,0.06,61.34,1.88,61.32,-9.32,-15.99,-0.81,-15.32,14.51,-15.33,2.3,4.63,1.09,3.54,2.39,4.59,1.16,3.43
19810204,0.0,61.42,2.68,77.2,-7.72,-11.31,0.26,-13.74,14.0,-12.23,2.62,5.21,1.28,3.93,2.98,5.29,1.79,3.5
19810205,0.0,61.59,2.24,66.18,-7.99,-13.21,-0.57,-12.81,12.24,-13.38,2.15,4.54,1.14,3.4,2.29,4.43,1.37,3.06
19810206,0.51,61.55,2.32,73.22,-8.85,-12.98,-3.21,-13.71,10.5,-12.37,2.54,5.89,0.31,5.58,2.68,5.66,0.37,5.29
19810207,0.0,61.24,1.75,71.68,-12.21,-16.79,-3.81,-20.19,16.38,-15.62,2.27,4.46,0.19,4.28,2.28,4.43,0.23,4.2
19810208,0.0,61.05,1.83,73.54,-11.98,-16.4,-4.15,-19.15,15.0,-14.65,2.61,5.63,0.57,5.06,2.53,5.28,0.35,4.92
19810209,0.0,60.97,1.82,75.73,-12.44,-15.77,-6.79,-16.79,10.0,-14.47,2.49,6.05,0.59,5.46,2.55,5.62,0.7,4.92
19810210,0.0,60.93,1.51,66.51,-13.18,-18.16,-4.59,-20.7,16.11,-15.11,3.13,4.8,1.54,3.26,3.73,6.04,1.66,4.38
19810211,0.0,60.96,1.86,65.25,-10.37,-16.08,-0.07,-19.4,19.34,-12.71,3.62,4.89,2.21,2.68,4.17,6.08,2.29,3.79
19810212,0.0,61.04,2.33,65.22,-7.42,-12.85,1.38,-14.14,15.52,-10.94,2.45,3.31,1.66,1.65,2.65,3.27,1.8,1.46
19810213,0.0,61.17,2.17,59.22,-7.09,-13.92,2.33,-14.42,16.75,-10.48,2.95,5.06,1.74,3.32,3.22,5.17,1.93,3.23
19810214,0.0,61.2,1.82,50.2,-7.24,-16.1,-0.12,-12.8,12.68,-12.06,2.55,5.2,1.29,3.92,2.85,5.26,1.57,3.7
19810215,0.0,61.22,1.9,55.57,-7.98,-15.34,0.65,-14.19,14.83,-11.53,2.46,5.45,0.42,5.03,2.49,5.1,0.79,4.31
19810216,0.0,61.34,1.83,50.55,-7.2,-15.44,0.19,-12.47,12.66,-11.02,2.23,5.7,0.33,5.37,2.38,5.64,0.47,5.16
19810217,0.0,61.36,1.82,49.17,-6.93,-15.76,1.56,-13.21,14.77,-10.68,2.61,5.28,0.91,4.38,2.75,5.33,1.39,3.94
19810218,0.0,61.35,1.71,43.15,-6.03,-16.37,3.07,-13.26,16.33,-9.98,2.69,4.92,1.39,3.53,2.81,5.06,1.22,3.85
19810219,0.0,61.49,1.88,44.44,-5.14,-15.03,3.52,-12.28,15.79,-8.2,2.57,4.56,1.35,3.21,2.7,4.46,1.76,2.7
