DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,62.9,2.02,52.88,-6.2,-14.23,2.34,-12.97,15.31,-8.86,2.03,3.45,0.83,2.62,2.05,2.95,1.1,1.86
19810102,0.0,62.91,1.87,46.71,-5.56,-15.42,1.48,-9.99,11.47,-9.33,1.95,3.85,0.88,2.97,1.95,3.51,1.15,2.35
19810103,0.0,62.77,2.28,61.72,-6.62,-13.4,-1.27,-9.81,8.54,-8.74,2.16,5.33,0.45,4.88,2.1,4.77,0.63,4.14
19810104,0.0,62.63,2.41,73.18,-8.15,-12.53,-1.94,-11.93,9.99,-8.93,1.53,3.54,0.56,2.98,1.66,3.45,0.69,2.76
19810105,0.78,62.59,2.48,76.66,-8.38,-12.18,-4.02,-11.97,7.95,-9.22,2.2,5.27,0.57,4.7,2.32,4.99,0.82,4.17
19810106,0.49,62.42,2.06,71.2,-9.84,-14.79,-3.74,-13.91,10.17,-10.84,2.71,6.34,0.7,5.64,2.71,5.89,0.86,5.02
19810107,2.9,62.32,2.33,87.47,-10.92,-13.3,-7.66,-14.73,7.08,-11.3,2.06,3.43,0.6,2.83,2.05,2.88,0.79,2.1
19810108,0.68,62.44,1.79,69.65,-11.35,-16.39,-4.19,-15.82,11.64,-13.76,2.16,5.17,0.24,4.93,2.04,4.46,0.31,4.15
19810109,0.01,62.69,1.77,67.71,-11.1,-16.49,-3.29,-16.93,13.64,-13.42,2.06,4.06,0.56,3.5,1.94,3.29,0.71,2.58
19810110,0.0,62.92,1.67,56.74,-9.54,-16.92,-2.94,-14.35,11.41,-13.09,1.75,4.52,0.29,4.23,1.58,3.77,0.33,3.43
19810111,0.0,63.0,1.26,46.35,-10.51,-19.18,-5.63,-13.76,8.13,-14.32,1.77,4.92,0.32,4.6,1.75,4.55,0.3,4.25
19810112,1.83,62.94,1.87,67.98,-10.36,-15.43,-5.24,-13.48,8.24,-12.49,2.16,5.49,0.58,4.91,2.21,5.0,0.72,4.29
19810113,7.55,62.91,2.11,72.65,-9.7,-14.14,-4.25,-13.94,9.68,-11.71,1.68,2.66,0.95,1.71,2.04,2.74,1.39,1.35
19810114,0.01,63.09,1.54,56.4,-10.48,-17.78,-1.1,-18.32,17.23,-15.01,2.49,3.65,0.97,2.69,2.46,3.43,1.24,2.19
19810115,0.0,63.3,1.85,56.14,-8.04,-15.47,1.39,-15.0,16.39,-12.65,2.43,3.26,0.73,2.53,2.22,2.76,0.86,1.9
19810116,0.0,63.49,1.92,48.5,-5.55,-14.73,2.94,-12.33,15.27,-11.16,2.13,3.43,0.72,2.72,2.0,3.23,0.9,2.33
19810117,2.54,63.49,2.09,48.94,-4.6,-13.62,2.2,-8.53,10.73,-10.48,1.65,4.54,0.34,4.21,1.53,4.02,0.23,3.79
19810118,0.81,63.08,2.24,55.51,-5.41,-12.64,-0.07,-8.45,8.38,-7.74,1.52,4.01,0.1,3.91,1.37,3.34,0.08,3.26
19810119,0.0,62.74,2.46,67.76,-6.86,-11.93,-1.78,-11.74,9.96,-8.71,1.42,2.79,0.38,2.41,1.59,2.62,0.46,2.15
19810120,0.0,62.97,2.09,61.28,-7.65,-14.27,1.46,-14.4,15.86,-11.6,2.24,3.92,0.82,3.09,2.16,3.36,0.9,2.46
19810121,0.0,62.85,2.26,67.71,-7.96,-13.51,-2.82,-12.16,9.34,-11.09,2.22,5.31,0.47,4.84,2.2,4.95,0.49,4.47
19810122,0.01,62.62,2.5,85.33,-9.67,-12.18,-4.62,-12.71,8.09,-11.61,1.97,5.25,0.53,4.73,1.99,4.85,0.6,4.25
19810123,0.14,62.61,2.46,83.15,-9.52,-12.17,-3.87,-12.92,9.05,-10.73,2.09,5.86,0.43,5.43,2.08,5.36,0.51,4.85
19810124,14.64,62.64,2.54,92.14,-10.42,-11.8,-7.06,-12.9,5.83,-11.5,2.33,4.96,0.31,4.65,2.5,4.72,0.2,4.52
19810125,19.51,62.82,2.15,85.82,-11.56,-14.06,-7.27,-17.98,10.71,-15.08,2.1,3.84,0.5,3.35,2.46,3.69,0.58,3.11
19810126,1.81,63.02,1.47,68.78,-13.5,-18.12,-4.98,-20.24,15.26,-21.63,1.66,3.54,0.39,3.15,1.61,3.21,0.52,2.69
19810127,0.0,63.03,1.7,70.13,-11.94,-17.51,-2.14,-18.05,15.92,-18.32,2.6,3.86,1.33,2.52,2.58,3.84,1.6,2.24
19810128,0.0,63.12,2.43,74.29,-8.14,-12.77,-0.35,-17.16,16.81,-13.42,2.29,4.09,0.92,3.17,2.3,3.8,1.12,2.68
19810129,0.0,62.8,2.86,89.19,-8.45,-10.75,-1.37,-12.99,11.62,-12.0,2.43,5.16,1.02,4.15,2.52,4.89,1.33,3.56
19810130,0.01,62.61,2.54,93.62,-10.62,-12.91,-4.54,-15.66,11.12,-15.32,2.11,5.26,0.34,4.92,2.12,4.85,0.44,4.41
19810131,0.07,62.68,1.9,82.98,-12.71,-16.5,-5.56,-18.52,12.96,-17.8,1.85,5.07,0.25,4.82,1.78,4.7,0.4,4.29
19810201,0.38,62.74,2.02,85.99,-12.39,-15.06,-5.98,-19.52,13.55,-15.06,2.47,4.72,0.66,4.06,2.56,4.28,0.93,3.35
19810202,0.09,62.88,1.67,65.02,-11.26,-17.96,-1.08,-20.06,18.98,-17.55,2.4,3.49,0.79,2.7,2.27,3.39,1.11,2.28
19810203,0.11,63.04,2.05,59.43,-7.48,-15.14,0.01,-13.12,13.13,-15.11,2.15,4.25,1.11,3.14,2.27,4.21,1.3,2.91
19810204,0.0,63.1,2.96,79.08,-6.42,-10.03,1.14,-11.54,12.68,-11.32,2.78,5.15,1.37,3.79,3.2,5.23,2.02,3.2
19810205,0.0,63.28,2.37,68.55,-7.41,-12.58,0.25,-12.56,12.8,-13.34,2.36,4.25,1.34,2.91,2.51,4.23,1.45,2.78
19810206,0.69,63.26,2.48,75.99,-8.14,-12.24,-2.34,-14.44,12.1,-12.66,2.27,4.96,0.34,4.63,2.35,4.77,0.3,4.47
19810207,0.0,62.95,1.7,68.38,-11.62,-17.45,-2.8,-19.66,16.86,-17.23,2.13,3.96,0.24,3.72,2.07,3.94,0.34,3.6
19810208,0.0,62.76,1.95,72.88,-10.79,-16.12,-3.12,-18.17,15.04,-15.51,2.17,4.76,0.3,4.46,2.02,4.33,0.29,4.04
19810209,0.01,62.69,2.06,82.56,-11.64,-14.5,-5.89,-16.15,10.26,-14.79,2.12,4.89,0.31,4.59,2.05,4.34,0.26,4.08
19810210,0.0,62.65,1.62,73.41,-13.18,-17.98,-3.44,-21.72,18.27,-16.16,3.02,3.93,1.39,2.54,3.36,4.95,2.09,2.86
19810211,0.0,62.66,2.06,67.94,-9.22,-15.18,1.19,-18.35,19.54,-13.34,2.97,3.74,1.75,1.99,3.21,4.41,1.96,2.45
19810212,0.0,62.73,2.53,68.18,-6.58,-12.04,2.42,-12.49,14.91,-11.6,2.24,3.54,1.39,2.15,2.16,3.08,1.61,1.46
19810213,0.0,62.85,2.29,60.64,-6.33,-13.68,2.81,-13.17,15.97,-11.8,2.67,4.65,1.55,3.1,2.73,4.52,1.87,2.66
19810214,0.0,62.89,1.86,51.49,-6.88,-16.26,0.35,-13.07,13.42,-13.66,2.52,4.83,1.48,3.35,2.79,4.88,1.64,3.23
19810215,0.0,62.9,1.85,51.73,-7.0,-16.15,1.01,-13.64,14.65,-13.36,2.18,4.72,0.39,4.33,2.17,4.38,0.51,3.87
19810216,0.0,63.03,1.82,48.98,-6.48,-16.09,0.78,-11.62,12.41,-12.73,2.05,4.57,0.06,4.52,2.2,4.46,0.13,4.34
19810217,0.0,63.05,1.85,49.09,-6.3,-16.23,1.98,-12.41,14.4,-12.46,2.37,4.53,0.99,3.54,2.47,4.48,1.33,3.15
19810218,0.0,63.03,1.84,46.0,-5.57,-16.21,3.4,-12.57,15.97,-11.99,2.4,4.16,1.11,3.05,2.39,4.16,1.34,2.82
19810219,0.0,63.18,1.93,43.99,-4.3,-15.36,3.96,-10.49,14.45,-10.1,2.33,4.27,1.09,3.18,2.31,4.13,1.43,2.7
19810220,0.0,63.19,2.2,50.18,-4.3,-13.71,3.38,-11.39,14.77,-9.43,2.47,4.75,1.22,3.52,2.56,4.77,1.36,3.42
